SN,absmag,band,error,jd,mag,normmag,survey,trel
Ia_2MsMS,,i,,,,0.21160414724371002,,24.5
Ia_2MsMS,,i,,,,0.2133518096926963,,24.6
Ia_2MsMS,,i,,,,0.21509121382822016,,24.700000000000006
Ia_2MsMS,,i,,,,0.21681294222833714,,24.800000000000004
Ia_2MsMS,,i,,,,0.21852494344587647,,24.9
Ia_2MsMS,,i,,,,0.22021663462394336,,25.0
Ia_2MsMS,,i,,,,0.22190537796348409,,25.1
Ia_2MsMS,,i,,,,0.2235781987674219,,25.200000000000006
Ia_2MsMS,,i,,,,0.2252415085559516,,25.300000000000004
Ia_2MsMS,,i,,,,0.22688757401004445,,25.4
Ia_2MsMS,,i,,,,0.22851461851823807,,25.5
Ia_2MsMS,,i,,,,0.23012922631578192,,25.6
Ia_2MsMS,,i,,,,0.2317399065618062,,25.700000000000006
Ia_2MsMS,,i,,,,0.23332491022923918,,25.800000000000004
Ia_2MsMS,,i,,,,0.23489458877726044,,25.9
Ia_2MsMS,,i,,,,0.236447435471975,,26.0
Ia_2MsMS,,i,,,,0.23798458235893527,,26.1
Ia_2MsMS,,i,,,,0.23950181284901895,,26.200000000000006
Ia_2MsMS,,i,,,,0.24100083567868857,,26.300000000000004
Ia_2MsMS,,i,,,,0.2424736184056524,,26.4
Ia_2MsMS,,i,,,,0.2439233171613182,,26.5
Ia_2MsMS,,i,,,,0.2453461659515881,,26.6
Ia_2MsMS,,i,,,,0.24674291834236683,,26.700000000000006
Ia_2MsMS,,i,,,,0.24811924139032904,,26.800000000000004
Ia_2MsMS,,i,,,,0.24947577849677316,,26.9
Ia_2MsMS,,i,,,,0.2508224519195039,,27.0
Ia_2MsMS,,i,,,,0.25215440633753694,,27.1
Ia_2MsMS,,i,,,,0.25347681495150987,,27.200000000000006
Ia_2MsMS,,i,,,,0.2547962798091632,,27.300000000000004
Ia_2MsMS,,i,,,,0.2561047624229378,,27.4
Ia_2MsMS,,i,,,,0.2574199310768215,,27.5
Ia_2MsMS,,i,,,,0.25872686723637095,,27.6
Ia_2MsMS,,i,,,,0.26004441287044067,,27.700000000000006
Ia_2MsMS,,i,,,,0.2613528746657039,,27.800000000000004
Ia_2MsMS,,i,,,,0.2626541131365805,,27.9
Ia_2MsMS,,i,,,,0.2639386378075397,,28.0
Ia_2MsMS,,i,,,,0.2652117014362574,,28.1
Ia_2MsMS,,i,,,,0.26648183332865116,,28.200000000000006
Ia_2MsMS,,i,,,,0.26774456697745563,,28.300000000000004
Ia_2MsMS,,i,,,,0.2690027109353714,,28.4
Ia_2MsMS,,i,,,,0.2702578346648039,,28.5
Ia_2MsMS,,i,,,,0.27151044277044,,28.6
Ia_2MsMS,,i,,,,0.2727716343837674,,28.700000000000006
Ia_2MsMS,,i,,,,0.27403084769327535,,28.800000000000004
Ia_2MsMS,,i,,,,0.2752943462869144,,28.9
Ia_2MsMS,,i,,,,0.2765646883216988,,29.0
Ia_2MsMS,,i,,,,0.2778486414153658,,29.1
Ia_2MsMS,,i,,,,0.2791354707933156,,29.200000000000006
Ia_2MsMS,,i,,,,0.28042644726399146,,29.300000000000004
Ia_2MsMS,,i,,,,0.2817195090144615,,29.4
Ia_2MsMS,,i,,,,0.28301324229099656,,29.5
Ia_2MsMS,,i,,,,0.2843168074723881,,29.6
Ia_2MsMS,,i,,,,0.28561972299606,,29.700000000000006
Ia_2MsMS,,i,,,,0.286918780162301,,29.800000000000004
Ia_2MsMS,,i,,,,0.28822301984734544,,29.9
Ia_2MsMS,,i,,,,0.28953133518489693,,30.0
Ia_2MsMS,,i,,,,0.29083202031774924,,30.1
Ia_2MsMS,,i,,,,0.29214776386478647,,30.200000000000006
Ia_2MsMS,,i,,,,0.29345495809592137,,30.300000000000004
Ia_2MsMS,,i,,,,0.2947575940876934,,30.4
Ia_2MsMS,,i,,,,0.29606943477549486,,30.5
Ia_2MsMS,,i,,,,0.2973836328040509,,30.6
Ia_2MsMS,,i,,,,0.298692733133608,,30.700000000000006
Ia_2MsMS,,i,,,,0.30000632571048946,,30.800000000000004
Ia_2MsMS,,i,,,,0.3013172057592417,,30.9
Ia_2MsMS,,i,,,,0.3026368014928913,,31.0
Ia_2MsMS,,i,,,,0.30395211408598577,,31.1
Ia_2MsMS,,i,,,,0.3052706017198332,,31.200000000000006
Ia_2MsMS,,i,,,,0.30658834356430376,,31.300000000000004
Ia_2MsMS,,i,,,,0.3079029622719833,,31.4
Ia_2MsMS,,i,,,,0.3092227819616671,,31.5
Ia_2MsMS,,i,,,,0.3105395269561928,,31.6
Ia_2MsMS,,i,,,,0.31185508431383546,,31.700000000000006
Ia_2MsMS,,i,,,,0.31317059085748866,,31.800000000000004
Ia_2MsMS,,i,,,,0.31448278423760634,,31.9
Ia_2MsMS,,i,,,,0.3157944930623824,,32.0
Ia_2MsMS,,i,,,,0.3171040914632748,,32.1
Ia_2MsMS,,i,,,,0.31840936649155793,,32.2
Ia_2MsMS,,i,,,,0.3197196843122381,,32.300000000000004
Ia_2MsMS,,i,,,,0.3210242803776566,,32.4
Ia_2MsMS,,i,,,,0.3223286396129659,,32.5
Ia_2MsMS,,i,,,,0.32364045787681484,,32.6
Ia_2MsMS,,i,,,,0.3249436326107116,,32.7
Ia_2MsMS,,i,,,,0.32625293561389945,,32.800000000000004
Ia_2MsMS,,i,,,,0.3275549508525035,,32.9
Ia_2MsMS,,i,,,,0.3288651344460778,,33.0
Ia_2MsMS,,i,,,,0.33017888039342935,,33.1
Ia_2MsMS,,i,,,,0.3314881981660154,,33.2
Ia_2MsMS,,i,,,,0.332804437528635,,33.300000000000004
Ia_2MsMS,,i,,,,0.3341164480897749,,33.4
Ia_2MsMS,,i,,,,0.3354321467481167,,33.5
Ia_2MsMS,,i,,,,0.3367470464694442,,33.6
Ia_2MsMS,,i,,,,0.33805795170212427,,33.7
Ia_2MsMS,,i,,,,0.3393767001786401,,33.800000000000004
Ia_2MsMS,,i,,,,0.3406985183490079,,33.9
Ia_2MsMS,,i,,,,0.34201032535713516,,34.0
Ia_2MsMS,,i,,,,0.3433346376065298,,34.1
Ia_2MsMS,,i,,,,0.34465367076142783,,34.2
Ia_2MsMS,,i,,,,0.3459695617314704,,34.300000000000004
Ia_2MsMS,,i,,,,0.3472934003269277,,34.4
Ia_2MsMS,,i,,,,0.34861416094334885,,34.5
Ia_2MsMS,,i,,,,0.34993852277825077,,34.6
Ia_2MsMS,,i,,,,0.3512662412165177,,34.7
Ia_2MsMS,,i,,,,0.35259123949105664,,34.800000000000004
Ia_2MsMS,,i,,,,0.3539273575312176,,34.9
Ia_2MsMS,,i,,,,0.35525377941440794,,35.0
Ia_2MsMS,,i,,,,0.3565902993506711,,35.1
Ia_2MsMS,,i,,,,0.35791975551668287,,35.2
Ia_2MsMS,,i,,,,0.35925407720196745,,35.30000000000001
Ia_2MsMS,,i,,,,0.3605928534351275,,35.4
Ia_2MsMS,,i,,,,0.3619325433297913,,35.5
Ia_2MsMS,,i,,,,0.36326534481926664,,35.6
Ia_2MsMS,,i,,,,0.364600773777493,,35.7
Ia_2MsMS,,i,,,,0.36593828047669064,,35.80000000000001
Ia_2MsMS,,i,,,,0.36727648387288525,,35.9
Ia_2MsMS,,i,,,,0.36861390169721986,,36.0
Ia_2MsMS,,i,,,,0.3699451103398612,,36.1
Ia_2MsMS,,i,,,,0.37128417603144825,,36.2
Ia_2MsMS,,i,,,,0.37262121936149484,,36.3
Ia_2MsMS,,i,,,,0.37395546429497806,,36.4
Ia_2MsMS,,i,,,,0.3752903082170018,,36.5
Ia_2MsMS,,i,,,,0.3766276353466722,,36.6
Ia_2MsMS,,i,,,,0.3779666831646029,,36.7
Ia_2MsMS,,i,,,,0.3792988789810199,,36.8
Ia_2MsMS,,i,,,,0.3806384956523363,,36.9
Ia_2MsMS,,i,,,,0.3819744766775166,,37.0
Ia_2MsMS,,i,,,,0.3833090705061313,,37.1
Ia_2MsMS,,i,,,,0.3846426093268924,,37.2
Ia_2MsMS,,i,,,,0.3859741781992643,,37.3
Ia_2MsMS,,i,,,,0.3873052200544276,,37.4
Ia_2MsMS,,i,,,,0.3886425159165885,,37.5
Ia_2MsMS,,i,,,,0.3899739662643835,,37.6
Ia_2MsMS,,i,,,,0.3913031838717185,,37.7
Ia_2MsMS,,i,,,,0.39262078002390766,,37.8
Ia_2MsMS,,i,,,,0.3939481620657954,,37.9
Ia_2MsMS,,i,,,,0.3952715646890148,,38.00000000000001
Ia_2MsMS,,i,,,,0.3965912783526164,,38.1
Ia_2MsMS,,i,,,,0.39791258372991933,,38.2
Ia_2MsMS,,i,,,,0.39923880964151337,,38.3
Ia_2MsMS,,i,,,,0.40055920108672716,,38.4
Ia_2MsMS,,i,,,,0.4018865637461335,,38.50000000000001
Ia_2MsMS,,i,,,,0.40321019475791786,,38.6
Ia_2MsMS,,i,,,,0.40453799027395476,,38.7
Ia_2MsMS,,i,,,,0.40587198474788266,,38.8
Ia_2MsMS,,i,,,,0.40720830278925924,,38.9
Ia_2MsMS,,i,,,,0.4085471548944959,,39.00000000000001
Ia_2MsMS,,i,,,,0.4098715774094206,,39.1
Ia_2MsMS,,i,,,,0.41120665328734773,,39.2
Ia_2MsMS,,i,,,,0.4125377495054039,,39.3
Ia_2MsMS,,i,,,,0.41386497823450696,,39.4
Ia_2MsMS,,i,,,,0.4152017084503452,,39.50000000000001
Ia_2MsMS,,i,,,,0.4165441940576162,,39.6
Ia_2MsMS,,i,,,,0.41788413854705375,,39.7
Ia_2MsMS,,i,,,,0.4192249642452808,,39.8
Ia_2MsMS,,i,,,,0.42057472027491194,,39.9
Ia_2MsMS,,i,,,,0.42193125117436914,,40.00000000000001
Ia_2MsMS,,i,,,,0.42330108994189075,,40.1
Ia_2MsMS,,i,,,,0.42467116511348024,,40.2
Ia_2MsMS,,i,,,,0.42605965202543317,,40.3
Ia_2MsMS,,i,,,,0.42745222593396015,,40.4
Ia_2MsMS,,i,,,,0.4288546814113374,,40.50000000000001
Ia_2MsMS,,i,,,,0.4302549350740694,,40.6
Ia_2MsMS,,i,,,,0.43166905691177426,,40.7
Ia_2MsMS,,i,,,,0.4330941346437047,,40.8
Ia_2MsMS,,i,,,,0.4345252490298801,,40.9
Ia_2MsMS,,i,,,,0.43595601582936183,,41.00000000000001
Ia_2MsMS,,i,,,,0.43739721650404917,,41.1
Ia_2MsMS,,i,,,,0.4388393266788366,,41.2
Ia_2MsMS,,i,,,,0.44028953899147716,,41.3
Ia_2MsMS,,i,,,,0.44175018909544583,,41.4
Ia_2MsMS,,i,,,,0.4432116827374166,,41.50000000000001
Ia_2MsMS,,i,,,,0.4446887020101631,,41.6
Ia_2MsMS,,i,,,,0.44616069739748276,,41.7
Ia_2MsMS,,i,,,,0.4476450952967461,,41.8
Ia_2MsMS,,i,,,,0.44913416496010505,,41.9
Ia_2MsMS,,i,,,,0.4506284798495681,,42.00000000000001
Ia_2MsMS,,i,,,,0.45213506954068095,,42.1
Ia_2MsMS,,i,,,,0.45364426040026196,,42.2
Ia_2MsMS,,i,,,,0.4551601215002883,,42.3
Ia_2MsMS,,i,,,,0.45668494788545466,,42.4
Ia_2MsMS,,i,,,,0.45821372908116054,,42.50000000000001
Ia_2MsMS,,i,,,,0.4597451719530259,,42.6
Ia_2MsMS,,i,,,,0.4612896252347358,,42.7
Ia_2MsMS,,i,,,,0.4628367442299215,,42.8
Ia_2MsMS,,i,,,,0.4643993704325702,,42.9
Ia_2MsMS,,i,,,,0.4659595918730304,,43.00000000000001
Ia_2MsMS,,i,,,,0.4675233003879047,,43.1
Ia_2MsMS,,i,,,,0.4691007846054518,,43.2
Ia_2MsMS,,i,,,,0.4706792491217122,,43.3
Ia_2MsMS,,i,,,,0.4722690112749639,,43.4
Ia_2MsMS,,i,,,,0.47385949351983214,,43.50000000000001
Ia_2MsMS,,i,,,,0.4754654846142987,,43.6
Ia_2MsMS,,i,,,,0.4770693226780356,,43.7
Ia_2MsMS,,i,,,,0.47868500191602337,,43.8
Ia_2MsMS,,i,,,,0.48031237131026927,,43.9
Ia_2MsMS,,i,,,,0.48194076946862197,,44.00000000000001
Ia_2MsMS,,i,,,,0.48357891586099555,,44.1
Ia_2MsMS,,i,,,,0.48521781430878086,,44.2
Ia_2MsMS,,i,,,,0.48686631650063816,,44.3
Ia_2MsMS,,i,,,,0.4885299811063355,,44.4
Ia_2MsMS,,i,,,,0.49019015054205717,,44.50000000000001
Ia_2MsMS,,i,,,,0.4918574226704102,,44.6
Ia_2MsMS,,i,,,,0.4935377174388549,,44.7
Ia_2MsMS,,i,,,,0.49521615795829277,,44.8
Ia_2MsMS,,i,,,,0.49690894235595273,,44.9
Ia_2MsMS,,i,,,,0.4986150860096856,,45.00000000000001
Ia_2MsMS,,i,,,,0.500317314003123,,45.1
Ia_2MsMS,,i,,,,0.502035550781768,,45.2
Ia_2MsMS,,i,,,,0.5037553344714762,,45.3
Ia_2MsMS,,i,,,,0.5054900728507405,,45.4
Ia_2MsMS,,i,,,,0.507219526600803,,45.50000000000001
Ia_2MsMS,,i,,,,0.5089649685733537,,45.6
Ia_2MsMS,,i,,,,0.5107206350885427,,45.7
Ia_2MsMS,,i,,,,0.5124724154946882,,45.8
Ia_2MsMS,,i,,,,0.5142413919856921,,45.9
Ia_2MsMS,,i,,,,0.5160217641755995,,46.00000000000001
Ia_2MsMS,,i,,,,0.5178084313446547,,46.1
Ia_2MsMS,,i,,,,0.5196118184628649,,46.2
Ia_2MsMS,,i,,,,0.5214274776729617,,46.3
Ia_2MsMS,,i,,,,0.5232484952661203,,46.4
Ia_2MsMS,,i,,,,0.525081681093992,,46.50000000000001
Ia_2MsMS,,i,,,,0.5269170700922086,,46.6
Ia_2MsMS,,i,,,,0.5287655623919925,,46.7
Ia_2MsMS,,i,,,,0.530605142324255,,46.8
Ia_2MsMS,,i,,,,0.5324457801189588,,46.9
Ia_2MsMS,,i,,,,0.5342881488234177,,47.00000000000001
Ia_2MsMS,,i,,,,0.5361387948576102,,47.1
Ia_2MsMS,,i,,,,0.5379758977505187,,47.2
Ia_2MsMS,,i,,,,0.5398032033404494,,47.3
Ia_2MsMS,,i,,,,0.541632023861629,,47.4
Ia_2MsMS,,i,,,,0.5434650049690486,,47.50000000000001
Ia_2MsMS,,i,,,,0.5452983735567791,,47.6
Ia_2MsMS,,i,,,,0.5471399045171861,,47.7
Ia_2MsMS,,i,,,,0.5489712682495611,,47.8
Ia_2MsMS,,i,,,,0.5508130232489226,,47.9
Ia_2MsMS,,i,,,,0.5526445221732157,,48.00000000000001
Ia_2MsMS,,i,,,,0.5544793876949257,,48.1
Ia_2MsMS,,i,,,,0.5563093148008935,,48.2
Ia_2MsMS,,i,,,,0.5581327855373868,,48.3
Ia_2MsMS,,i,,,,0.5599573022218216,,48.4
Ia_2MsMS,,i,,,,0.5617619036501651,,48.50000000000001
Ia_2MsMS,,i,,,,0.5635722065464588,,48.6
Ia_2MsMS,,i,,,,0.5653629026781175,,48.7
Ia_2MsMS,,i,,,,0.567144610683064,,48.8
Ia_2MsMS,,i,,,,0.5689307113361757,,48.9
Ia_2MsMS,,i,,,,0.5706962627667114,,49.00000000000001
Ia_2MsMS,,i,,,,0.5724635563774036,,49.1
Ia_2MsMS,,i,,,,0.5742226062148905,,49.2
Ia_2MsMS,,i,,,,0.5759763317125071,,49.3
Ia_2MsMS,,i,,,,0.5777098721307574,,49.4
Ia_2MsMS,,i,,,,0.5794560139418952,,49.50000000000001
Ia_2MsMS,,i,,,,0.5811926264328857,,49.6
Ia_2MsMS,,i,,,,0.5829156534201214,,49.7
Ia_2MsMS,,i,,,,0.584645784714116,,49.8
Ia_2MsMS,,i,,,,0.5863576398605002,,49.9
Ia_2MsMS,,i,,,,0.5880734762978239,,50.00000000000001
Ia_2MsMS,,i,,,,0.5897806302070485,,50.1
Ia_2MsMS,,i,,,,0.5914823966452278,,50.2
Ia_2MsMS,,i,,,,0.5931813549501825,,50.3
Ia_2MsMS,,i,,,,0.5948693672478527,,50.4
Ia_2MsMS,,i,,,,0.5965527701974764,,50.50000000000001
Ia_2MsMS,,i,,,,0.5982310720967217,,50.6
Ia_2MsMS,,i,,,,0.5998999192369965,,50.70000000000001
Ia_2MsMS,,i,,,,0.601562889628326,,50.8
Ia_2MsMS,,i,,,,0.6032210676978433,,50.9
Ia_2MsMS,,i,,,,0.6048726788774079,,51.00000000000001
Ia_2MsMS,,i,,,,0.6065228166696652,,51.1
Ia_2MsMS,,i,,,,0.6081621873952088,,51.20000000000001
Ia_2MsMS,,i,,,,0.6097961423951563,,51.3
Ia_2MsMS,,i,,,,0.6114227848097133,,51.4
Ia_2MsMS,,i,,,,0.6130611678862916,,51.50000000000001
Ia_2MsMS,,i,,,,0.6146770872737388,,51.6
Ia_2MsMS,,i,,,,0.6162871389740872,,51.70000000000001
Ia_2MsMS,,i,,,,0.6178999443627653,,51.8
Ia_2MsMS,,i,,,,0.619497570911637,,51.9
Ia_2MsMS,,i,,,,0.6210914618799279,,52.00000000000001
Ia_2MsMS,,i,,,,0.6226764491074466,,52.1
Ia_2MsMS,,i,,,,0.6242600472980957,,52.20000000000001
Ia_2MsMS,,i,,,,0.6258408153776003,,52.3
Ia_2MsMS,,i,,,,0.6273997646405522,,52.4
Ia_2MsMS,,i,,,,0.6289740413268294,,52.50000000000001
Ia_2MsMS,,i,,,,0.6305295416388077,,52.6
Ia_2MsMS,,i,,,,0.6320795859198007,,52.70000000000001
Ia_2MsMS,,i,,,,0.6336253039025586,,52.8
Ia_2MsMS,,i,,,,0.6351639382949603,,52.9
Ia_2MsMS,,i,,,,0.6367039181777354,,53.00000000000001
Ia_2MsMS,,i,,,,0.6382313882922066,,53.1
Ia_2MsMS,,i,,,,0.6397571114557348,,53.20000000000001
Ia_2MsMS,,i,,,,0.6412744637461021,,53.3
Ia_2MsMS,,i,,,,0.6427866218606102,,53.4
Ia_2MsMS,,i,,,,0.6442861774769959,,53.50000000000001
Ia_2MsMS,,i,,,,0.6457808150152218,,53.6
Ia_2MsMS,,i,,,,0.6472660604569214,,53.70000000000001
Ia_2MsMS,,i,,,,0.6487559861226249,,53.8
Ia_2MsMS,,i,,,,0.6502325748592437,,53.9
Ia_2MsMS,,i,,,,0.651709757939031,,54.00000000000001
Ia_2MsMS,,i,,,,0.6531694363361424,,54.1
Ia_2MsMS,,i,,,,0.6546319369801914,,54.20000000000001
Ia_2MsMS,,i,,,,0.656096321876646,,54.3
Ia_2MsMS,,i,,,,0.6575409237246514,,54.4
Ia_2MsMS,,i,,,,0.6589812779417485,,54.50000000000001
Ia_2MsMS,,i,,,,0.6604141485764945,,54.6
Ia_2MsMS,,i,,,,0.6618425473919523,,54.70000000000001
Ia_2MsMS,,i,,,,0.6632658672447143,,54.8
Ia_2MsMS,,i,,,,0.6646813128340732,,54.9
Ia_2MsMS,,i,,,,0.6660886531804895,,55.00000000000001
Ia_2MsMS,,i,,,,0.6674848807736158,,55.1
Ia_2MsMS,,i,,,,0.668887846263857,,55.20000000000001
Ia_2MsMS,,i,,,,0.6702800579605892,,55.3
Ia_2MsMS,,i,,,,0.6716603994897419,,55.4
Ia_2MsMS,,i,,,,0.6730403937240474,,55.50000000000001
Ia_2MsMS,,i,,,,0.6744090815577728,,55.6
Ia_2MsMS,,i,,,,0.6757765535710831,,55.70000000000001
Ia_2MsMS,,i,,,,0.6771364587901001,,55.8
Ia_2MsMS,,i,,,,0.6784979296248341,,55.9
Ia_2MsMS,,i,,,,0.679835608932482,,56.00000000000001
Ia_2MsMS,,i,,,,0.681184880317641,,56.1
Ia_2MsMS,,i,,,,0.6825110469563782,,56.20000000000001
Ia_2MsMS,,i,,,,0.6838327699335736,,56.3
Ia_2MsMS,,i,,,,0.6851460482972378,,56.4
Ia_2MsMS,,i,,,,0.6864572371539328,,56.50000000000001
Ia_2MsMS,,i,,,,0.687772932616264,,56.6
Ia_2MsMS,,i,,,,0.6890675597222238,,56.70000000000001
Ia_2MsMS,,i,,,,0.6903578450643852,,56.8
Ia_2MsMS,,i,,,,0.6916499690019791,,56.9
Ia_2MsMS,,i,,,,0.6929265379603589,,57.00000000000001
Ia_2MsMS,,i,,,,0.6942099404167053,,57.1
Ia_2MsMS,,i,,,,0.6954684318089193,,57.20000000000001
Ia_2MsMS,,i,,,,0.6967312454224412,,57.3
Ia_2MsMS,,i,,,,0.697987029160819,,57.4
Ia_2MsMS,,i,,,,0.6992298910721697,,57.50000000000001
Ia_2MsMS,,i,,,,0.7004705035151684,,57.6
Ia_2MsMS,,i,,,,0.7017141260977624,,57.70000000000001
Ia_2MsMS,,i,,,,0.7029270967827284,,57.8
Ia_2MsMS,,i,,,,0.7041477177614208,,57.9
Ia_2MsMS,,i,,,,0.7053633472834822,,58.00000000000001
Ia_2MsMS,,i,,,,0.7065769597184257,,58.1
Ia_2MsMS,,i,,,,0.7077851624086549,,58.20000000000001
Ia_2MsMS,,i,,,,0.7089797086405554,,58.3
Ia_2MsMS,,i,,,,0.7101843672176447,,58.4
Ia_2MsMS,,i,,,,0.7113847683853081,,58.50000000000001
Ia_2MsMS,,i,,,,0.7125802993778034,,58.6
Ia_2MsMS,,i,,,,0.7137781132185115,,58.70000000000001
Ia_2MsMS,,i,,,,0.714952132053293,,58.8
Ia_2MsMS,,i,,,,0.7161352630323901,,58.9
Ia_2MsMS,,i,,,,0.7173112848866889,,59.00000000000001
Ia_2MsMS,,i,,,,0.7184759202670907,,59.1
Ia_2MsMS,,i,,,,0.7196474508632971,,59.20000000000001
Ia_2MsMS,,i,,,,0.7208072757249635,,59.3
Ia_2MsMS,,i,,,,0.7219742823771913,,59.4
Ia_2MsMS,,i,,,,0.7231224875114091,,59.50000000000001
Ia_2MsMS,,i,,,,0.7242623158460741,,59.6
Ia_2MsMS,,i,,,,0.7254196708244649,,59.70000000000001
Ia_2MsMS,,i,,,,0.7265557493353612,,59.8
Ia_2MsMS,,i,,,,0.7277025267183035,,59.9
Ia_2MsMS,,i,,,,0.728832246989656,,60.00000000000001
Ia_2MsMS,,i,,,,0.7299632502901812,,60.1
Ia_2MsMS,,i,,,,0.7310818448701788,,60.20000000000001
Ia_2MsMS,,i,,,,0.7322160843641594,,60.3
Ia_2MsMS,,i,,,,0.7333277250719679,,60.4
Ia_2MsMS,,i,,,,0.7344286690007564,,60.50000000000001
Ia_2MsMS,,i,,,,0.7355480870410087,,60.6
Ia_2MsMS,,i,,,,0.7366550580919249,,60.70000000000001
Ia_2MsMS,,i,,,,0.737748984369798,,60.8
Ia_2MsMS,,i,,,,0.73884401949765,,60.9
Ia_2MsMS,,i,,,,0.7399454326297796,,61.00000000000001
Ia_2MsMS,,i,,,,0.7410243119561262,,61.1
Ia_2MsMS,,i,,,,0.7421140446021752,,61.20000000000001
Ia_2MsMS,,i,,,,0.7431950924213897,,61.3
Ia_2MsMS,,i,,,,0.7442653585961896,,61.4
Ia_2MsMS,,i,,,,0.7453408100866437,,61.50000000000001
Ia_2MsMS,,i,,,,0.7464031706164285,,61.6
Ia_2MsMS,,i,,,,0.747474191017556,,61.70000000000001
Ia_2MsMS,,i,,,,0.7485234093720905,,61.8
Ia_2MsMS,,i,,,,0.7495862914998312,,61.9
Ia_2MsMS,,i,,,,0.750628459798472,,62.00000000000001
Ia_2MsMS,,i,,,,0.7516754905552858,,62.1
Ia_2MsMS,,i,,,,0.7527141396989325,,62.20000000000001
Ia_2MsMS,,i,,,,0.7537555059326984,,62.3
Ia_2MsMS,,i,,,,0.7547777790576955,,62.4
Ia_2MsMS,,i,,,,0.7558019095905095,,62.50000000000001
Ia_2MsMS,,i,,,,0.7568407725208015,,62.6
Ia_2MsMS,,i,,,,0.7578544616804432,,62.70000000000001
Ia_2MsMS,,i,,,,0.7588646580617322,,62.8
Ia_2MsMS,,i,,,,0.7598761295361598,,62.9
Ia_2MsMS,,i,,,,0.760884806757856,,63.00000000000001
Ia_2MsMS,,i,,,,0.7618789099585008,,63.1
Ia_2MsMS,,i,,,,0.7628913768154568,,63.20000000000001
Ia_2MsMS,,i,,,,0.7638871510183893,,63.3
Ia_2MsMS,,i,,,,0.7648671227453061,,63.4
Ia_2MsMS,,i,,,,0.7658478465725604,,63.50000000000001
Ia_2MsMS,,i,,,,0.76682734081378,,63.6
Ia_2MsMS,,i,,,,0.767805512640015,,63.70000000000001
Ia_2MsMS,,i,,,,0.7687754885545335,,63.8
Ia_2MsMS,,i,,,,0.7697336473171443,,63.9
Ia_2MsMS,,i,,,,0.7707052324271721,,64.0
Ia_2MsMS,,i,,,,0.771664372730271,,64.1
Ia_2MsMS,,i,,,,0.7726145217739457,,64.20000000000002
Ia_2MsMS,,i,,,,0.7735640793739229,,64.30000000000001
Ia_2MsMS,,i,,,,0.77451446533059,,64.4
Ia_2MsMS,,i,,,,0.7754497104520617,,64.5
Ia_2MsMS,,i,,,,0.7763778831981263,,64.6
Ia_2MsMS,,i,,,,0.7773158372930986,,64.70000000000002
Ia_2MsMS,,i,,,,0.7782381328583572,,64.80000000000001
Ia_2MsMS,,i,,,,0.7791579812673781,,64.9
Ia_2MsMS,,i,,,,0.7800716142624697,,65.0
Ia_2MsMS,,i,,,,0.7809849964278115,,65.1
Ia_2MsMS,,i,,,,0.7819058276369848,,65.20000000000002
Ia_2MsMS,,i,,,,0.7828110305241562,,65.30000000000001
Ia_2MsMS,,i,,,,0.7837114369460298,,65.4
Ia_2MsMS,,i,,,,0.7846050237977558,,65.5
Ia_2MsMS,,i,,,,0.7854893636304165,,65.6
Ia_2MsMS,,i,,,,0.7863776461758576,,65.70000000000002
Ia_2MsMS,,i,,,,0.7872571213688513,,65.80000000000001
Ia_2MsMS,,i,,,,0.7881385704983437,,65.9
Ia_2MsMS,,i,,,,0.7890064566750823,,66.0
Ia_2MsMS,,i,,,,0.7898771755328013,,66.1
Ia_2MsMS,,i,,,,0.7907438994744975,,66.20000000000002
Ia_2MsMS,,i,,,,0.7916016613230159,,66.30000000000001
Ia_2MsMS,,i,,,,0.7924595072214871,,66.4
Ia_2MsMS,,i,,,,0.7933026365370921,,66.5
Ia_2MsMS,,i,,,,0.7941407838368075,,66.6
Ia_2MsMS,,i,,,,0.7949935431518647,,66.70000000000002
Ia_2MsMS,,i,,,,0.7958277899569381,,66.80000000000001
Ia_2MsMS,,i,,,,0.7966629029830923,,66.9
Ia_2MsMS,,i,,,,0.7974923176456397,,67.0
Ia_2MsMS,,i,,,,0.7983154171618025,,67.1
Ia_2MsMS,,i,,,,0.7991361746182797,,67.20000000000002
Ia_2MsMS,,i,,,,0.7999425641573232,,67.30000000000001
Ia_2MsMS,,i,,,,0.8007581316914756,,67.4
Ia_2MsMS,,i,,,,0.8015653323474616,,67.5
Ia_2MsMS,,i,,,,0.8023644527685878,,67.6
Ia_2MsMS,,i,,,,0.8031632833423146,,67.70000000000002
Ia_2MsMS,,i,,,,0.8039508593361973,,67.80000000000001
Ia_2MsMS,,i,,,,0.8047379176860971,,67.9
Ia_2MsMS,,i,,,,0.8055142538223947,,68.0
Ia_2MsMS,,i,,,,0.8063018663751098,,68.1
Ia_2MsMS,,i,,,,0.8070778305112327,,68.20000000000002
Ia_2MsMS,,i,,,,0.8078424097563985,,68.30000000000001
Ia_2MsMS,,i,,,,0.8086074252629807,,68.4
Ia_2MsMS,,i,,,,0.8093791177369418,,68.5
Ia_2MsMS,,i,,,,0.8101194407973686,,68.6
Ia_2MsMS,,i,,,,0.81087746688012,,68.70000000000002
Ia_2MsMS,,i,,,,0.8116287635113952,,68.80000000000001
Ia_2MsMS,,i,,,,0.8123670507021465,,68.9
Ia_2MsMS,,i,,,,0.8131073865982135,,69.0
Ia_2MsMS,,i,,,,0.8138358989487422,,69.1
Ia_2MsMS,,i,,,,0.8145696153377315,,69.20000000000002
