time-rel              g              r              i              z
 368.972  11.7061859083  11.8467781371  12.1654815423  12.2920104974
 369.472  11.7048715899  11.8452777306  12.1648498965  12.2917898796
 369.972  11.7035638022  11.8437847067  12.1642252758  12.2915761179
 370.472  11.7022625379  11.8422990554  12.1636076675  12.2913691981
 370.972  11.7009677901  11.8408207668  12.1629970587   12.291169106
 371.472  11.6996795515  11.8393498307  12.1623934366  12.2909758275
 371.972  11.6983978151   11.837886237  12.1617967884  12.2907893484
 372.472  11.6971225735  11.8364299759  12.1612071012  12.2906096547
 372.972  11.6958538198  11.8349810371  12.1606243622  12.2904367322
 373.472  11.6945915467  11.8335394107  12.1600485587  12.2902705668
 373.972  11.6933357471  11.8321050866  12.1594796777  12.2901111443
 374.472  11.6920864139  11.8306780548  12.1589177065  12.2899584505
 374.972  11.6908435399  11.8292583052  12.1583626322  12.2898124715
 375.472   11.689607118  11.8278458278  12.1578144421  12.2896731929
 375.972   11.688377141  11.8264406125  12.1572731232  12.2895406007
 376.472  11.6871536018  11.8250426494  12.1567386629  12.2894146808
 376.972  11.6859364932  11.8236519282  12.1562110481  12.2892954189
 377.472   11.684725808  11.8222684391  12.1556902662  12.2891828011
 377.972  11.6835215392   11.820892172  12.1551763043  12.2890768131
 378.472  11.6823236796  11.8195231167  12.1546691496  12.2889774407
 378.972   11.681132222  11.8181612633  12.1541687893    12.28888467
 379.472  11.6799471593  11.8168066018  12.1536752105  12.2887984867
 379.972  11.6787684844   11.815459122  12.1531884004  12.2887188766
 380.472    11.67759619   11.814118814  12.1527083462  12.2886458257
 380.972  11.6764302691  11.8127856677  12.1522350351  12.2885793199
 381.472  11.6752707145   11.811459673  12.1517684543  12.2885193449
 381.972  11.6741175191  11.8101408199  12.1513085909  12.2884658867
 382.472  11.6729706756  11.8088290983  12.1508554321  12.2884189311
 382.972   11.671830177  11.8075244983   12.150408965  12.2883784639
 383.472  11.6706960162  11.8062270097   12.149969177  12.2883444711
 383.972  11.6695681858  11.8049366226  12.1495360551  12.2883169385
 384.472  11.6684466789  11.8036533269  12.1491095865   12.288295852
 384.972  11.6673314883  11.8023771124  12.1486897584  12.2882811974
 385.472  11.6662226068  11.8011079693   12.148276558  12.2882729606
 385.972  11.6651200273  11.7998458874  12.1478699724  12.2882711275
 386.472  11.6640237426  11.7985908567  12.1474699889  12.2882756839
 386.972  11.6629337456  11.7973428672  12.1470765945  12.2882866157
 387.472  11.6618500291  11.7961019087  12.1466897766  12.2883039087
 387.972   11.660772586  11.7948679714  12.1463095223  12.2883275488
 388.472  11.6597014092   11.793641045  12.1459358186  12.2883575219
 388.972  11.6586364914  11.7924211196   12.145568653  12.2883938139
 389.472  11.6575778256  11.7912081852  12.1452080124  12.2884364106
 389.972  11.6565254046  11.7900022316  12.1448538841  12.2884852978
 390.472  11.6554792213  11.7888032489  12.1445062552  12.2885404615
 390.972  11.6544392684   11.787611227   12.144165113  12.2886018875
 391.472  11.6534055389  11.7864261558  12.1438304446  12.2886695617
 391.972  11.6523780256  11.7852480254  12.1435022372  12.2887434698
 392.472  11.6513567214  11.7840768256  12.1431804779  12.2888235979
 392.972  11.6503416191  11.7829125464   12.142865154  12.2889099317
 393.472  11.6493327116  11.7817551778  12.1425562526  12.2890024572
 393.972  11.6483299917  11.7806047097   12.142253761  12.2891011601
 394.472  11.6473334522  11.7794611321  12.1419576662  12.2892060264
 394.972  11.6463430861  11.7783244349  12.1416679555  12.2893170419
 395.472  11.6453588862  11.7771946082   12.141384616  12.2894341925
 395.972  11.6443808453  11.7760716417  12.1411076349   12.289557464
 396.472  11.6434089563  11.7749555256  12.1408369994  12.2896868423
 396.972   11.642443212  11.7738462498  12.1405726967  12.2898223133
 397.472  11.6414836053  11.7727438041  12.1403147139  12.2899638628
 397.972  11.6405301291  11.7716481786  12.1400630383  12.2901114767
 398.472  11.6395827762  11.7705593633  12.1398176569  12.2902651408
 398.972  11.6386415394   11.769477348  12.1395785571  12.2904248411
 399.472  11.6377064116  11.7684021228  12.1393457259  12.2905905634
 399.972  11.6367773857  11.7673336775  12.1391191505  12.2907622935
 400.472  11.6358544545  11.7662720022  12.1388988182  12.2909400174
 400.972  11.6349376108  11.7652170868  12.1386847161  12.2911237208
 401.472  11.6340268476  11.7641689213  12.1384768313  12.2913133897
 401.972  11.6331221576  11.7631274956  12.1382751511  12.2915090099
 402.472  11.6322235337  11.7620927996  12.1380796626  12.2917105672
 402.972  11.6313309689  11.7610648233   12.137890353  12.2919180476
 403.472  11.6304444558  11.7600435568  12.1377072095  12.2921314369
 403.972  11.6295639874  11.7590289899  12.1375302193   12.292350721
 404.472  11.6286895566  11.7580211125  12.1373593695  12.2925758856
 404.972  11.6278211561  11.7570199147  12.1371946473  12.2928069168
 405.472  11.6269587789  11.7560253864  12.1370360399  12.2930438003
 405.972  11.6261024178  11.7550375176  12.1368835345  12.2932865221
 406.472  11.6252520656  11.7540562981  12.1367371183  12.2935350679
 406.972  11.6244077152   11.753081718  12.1365967784  12.2937894237
 407.472  11.6235693595  11.7521137673  12.1364625019  12.2940495753
 407.972  11.6227369912  11.7511524358  12.1363342762  12.2943155086
 408.472  11.6219106034  11.7501977135  12.1362120884  12.2945872094
 408.972  11.6210901887  11.7492495905  12.1360959255  12.2948646636
 409.472  11.6202757401  11.7483080565  12.1359857749  12.2951478571
 409.972  11.6194672504  11.7473731017  12.1358816237  12.2954367757
 410.472  11.6186647124  11.7464447159  12.1357834591  12.2957314053
 410.972  11.6178681191  11.7455228891  12.1356912682  12.2960317318
 411.472  11.6170774633  11.7446076113  12.1356050383   12.296337741
 411.972  11.6162927378  11.7436988724  12.1355247565  12.2966494187
 412.472  11.6155139354  11.7427966624  12.1354504099   12.296966751
 412.972  11.6147410491  11.7419009712  12.1353819859  12.2972897235
 413.472  11.6139740717  11.7410117888  12.1353194714  12.2976183223
 413.972   11.613212996  11.7401291051  12.1352628538   12.297952533
 414.472  11.6124578149  11.7392529101  12.1352121202  12.2982923417
 414.972  11.6117085212  11.7383831938  12.1351672578  12.2986377342
 415.472  11.6109651078   11.737519946  12.1351282537  12.2989886962
 415.972  11.6102275676  11.7366631569  12.1350950952  12.2993452138
 416.472  11.6094958934  11.7358128162  12.1350677694  12.2997072728
 416.972   11.608770078   11.734968914  12.1350462634   12.300074859
 417.472  11.6080501144  11.7341314402  12.1350305646  12.3004479582
 417.972  11.6073359953  11.7333003849  12.1350206599  12.3008265565
 418.472  11.6066277136  11.7324757378  12.1350165367  12.3012106395
 418.972  11.6059252622   11.731657489  12.1350181821  12.3016001933
 419.472  11.6052286339  11.7308456285  12.1350255833  12.3019952035
 419.972  11.6045378215  11.7300401462  12.1350387275  12.3023956562
 420.472   11.603852818   11.729241032  12.1350576017  12.3028015372
 420.972  11.6031736162   11.728448276  12.1350821933  12.3032128323
 421.472  11.6025002089   11.727661868  12.1351124894  12.3036295274
 421.972  11.6018325889   11.726881798  12.1351484772  12.3040516084
 422.472  11.6011707492   11.726108056  12.1351901438  12.3044790611
 422.972  11.6005146826   11.725340632  12.1352374764  12.3049118714
 423.472   11.599864382  11.7245795158  12.1352904622  12.3053500252
 423.972  11.5992198401  11.7238246975  12.1353490884  12.3057935083
 424.472  11.5985810499  11.7230761669  12.1354133422  12.3062423066
 424.972  11.5979480042  11.7223339142  12.1354832107  12.3066964059
 425.472  11.5973206958  11.7215979291  12.1355586811  12.3071557921
 425.972  11.5966991176  11.7208682017  12.1356397407  12.3076204512
 426.472  11.5960832625  11.7201447219  12.1357263764  12.3080903688
 426.972  11.5954731233  11.7194274797  12.1358185757   12.308565531
 427.472  11.5948686929   11.718716465  12.1359163256  12.3090459236
 427.972   11.594269964  11.7180116678  12.1360196132  12.3095315324
 428.472  11.5936769297  11.7173130781  12.1361284259  12.3100223432
 428.972  11.5930895826  11.7166206857  12.1362427507  12.3105183421
 429.472  11.5925079158  11.7159344807  12.1363625749  12.3110195148
 429.972  11.5919319219   11.715254453  12.1364878855  12.3115258471
 430.472   11.591361594  11.7145805925  12.1366186699  12.3120373251
 430.972  11.5907969248  11.7139128893  12.1367549151  12.3125539344
 431.472  11.5902379071  11.7132513333  12.1368966084   12.313075661
 431.972   11.589684534  11.7125959143   12.137043737  12.3136024908
 432.472  11.5891367981  11.7119466225  12.1371962879  12.3141344096
 432.972  11.5885946923  11.7113034477  12.1373542484  12.3146714033
 433.472  11.5880582095  11.7106663798  12.1375176057  12.3152134577
 433.972  11.5875273426   11.710035409  12.1376863469  12.3157605587
 434.472  11.5870020844   11.709410525  12.1378604593  12.3163126922
 434.972  11.5864824278  11.7087917179  12.1380399299   12.316869844
 435.472  11.5859683655  11.7081789776   12.138224746      12.317432
 435.972  11.5854598906  11.7075722941  12.1384148948   12.317999146
 436.472  11.5849569957  11.7069716573  12.1386103634   12.318571268
 436.972  11.5844596738  11.7063770571   12.138811139  12.3191483518
 437.472  11.5839679177  11.7057884836  12.1390172088  12.3197303832
 437.972  11.5834817203  11.7052059267  12.1392285599  12.3203173482
 438.472  11.5830010744  11.7046293764  12.1394451796  12.3209092325
 438.972  11.5825259729  11.7040588225  12.1396670551   12.321506022
 439.472  11.5820564087  11.7034942551  12.1398941734  12.3221077027
 439.972  11.5815923745  11.7029356641  12.1401265218  12.3227142604
 440.472  11.5811338632  11.7023830395  12.1403640874  12.3233256808
 440.972  11.5806808678  11.7018363712  12.1406068575    12.32394195
 441.472   11.580233381  11.7012956492  12.1408548192  12.3245630538
 441.972  11.5797913956  11.7007608634  12.1411079597  12.3251889779
 442.472  11.5793549047  11.7002320038  12.1413662662  12.3258197084
 442.972  11.5789239009  11.6997090603  12.1416297258   12.326455231
 443.472  11.5784983772  11.6991920229  12.1418983257  12.3270955317
 443.972  11.5780783264  11.6986808816  12.1421720531  12.3277405962
 444.472  11.5776637413  11.6981756263  12.1424508952  12.3283904105
 444.972  11.5772546149   11.697676247  12.1427348392  12.3290449603
 445.472  11.5768509399  11.6971827335  12.1430238722  12.3297042317
 445.972  11.5764527093   11.696695076  12.1433179814  12.3303682104
 446.472  11.5760599158  11.6962132642   12.143617154  12.3310368823
 446.972  11.5756725524  11.6957372883  12.1439213772  12.3317102333
 447.472  11.5752906118  11.6952671381  12.1442306381  12.3323882492
 447.972  11.5749140869  11.6948028036  12.1445449239  12.3330709159
 448.472  11.5745429707  11.6943442747  12.1448642218  12.3337582192
 448.972  11.5741772558  11.6938915415  12.1451885191  12.3344501451
 449.472  11.5738169353  11.6934445938  12.1455178027  12.3351466794
 449.972  11.5734620019  11.6930034216  12.1458520601  12.3358478079
 450.472  11.5731124485  11.6925680149  12.1461912782  12.3365535165
 450.972  11.5727682679  11.6921383636  12.1465354443  12.3372637911
 451.472  11.5724294531  11.6917144577  12.1468845456  12.3379786176
 451.972  11.5720959968  11.6912962872  12.1472385693  12.3386979818
 452.472  11.5717678919  11.6908838419  12.1475975024  12.3394218695
 452.972  11.5714451313  11.6904771119  12.1479613323  12.3401502667
 453.472  11.5711277077  11.6900760871  12.1483300461  12.3408831591
 453.972  11.5708156142  11.6896807574  12.1487036309  12.3416205328
 454.472  11.5705088434  11.6892911129  12.1490820739  12.3423623734
 454.972  11.5702073883  11.6889071434  12.1494653624   12.343108667
 455.472  11.5699112418  11.6885288389  12.1498534835  12.3438593993
 455.972  11.5696203966  11.6881561894  12.1502464243  12.3446145562
 456.472  11.5693348457  11.6877891849  12.1506441721  12.3453741236
 456.972  11.5690545818  11.6874278152   12.151046714  12.3461380874
 457.472  11.5687795979  11.6870720704  12.1514540372  12.3469064334
 457.972  11.5685098867  11.6867219404  12.1518661289  12.3476791474
 458.472  11.5682454412  11.6863774152  12.1522829763  12.3484562154
 458.972  11.5679862542  11.6860384846  12.1527045665  12.3492376232
 459.472  11.5677323185  11.6857051387  12.1531308868  12.3500233567
 459.972  11.5674836271  11.6853773675  12.1535619242  12.3508134017
 460.472  11.5672401726  11.6850551608   12.153997666   12.351607744
 460.972  11.5670019481  11.6847385086  12.1544380993  12.3524063697
 461.472  11.5667689464   11.684427401  12.1548832114  12.3532092644
 461.972  11.5665411602  11.6841218277  12.1553329894  12.3540164142
 462.472  11.5663185826  11.6838217789  12.1557874205  12.3548278048
 462.972  11.5661012062  11.6835272444  12.1562464918  12.3556434221
 463.472   11.565889024  11.6832382143  12.1567101906   12.356463252
 463.972  11.5656820288  11.6829546784   12.157178504  12.3572872804
 464.472  11.5654802135  11.6826766267  12.1576514192   12.358115493
 464.972  11.5652835709  11.6824040492  12.1581289234  12.3589478759
 465.472  11.5650920939  11.6821369358  12.1586110037  12.3597844147
 465.972  11.5649057754  11.6818752765  12.1590976474  12.3606250955
 466.472  11.5647246081  11.6816190612  12.1595888415   12.361469904
 466.972  11.5645485849  11.6813682799  12.1600845734  12.3623188262
 467.472  11.5643776988  11.6811229226  12.1605848301  12.3631718478
 467.972  11.5642119425  11.6808829792  12.1610895989  12.3640289548
 468.472  11.5640513089  11.6806484397  12.1615988669   12.364890133
 468.972  11.5638957908  11.6804192939  12.1621126213  12.3657553683
 469.472  11.5637453812   11.680195532  12.1626308492  12.3666246466
 469.972  11.5636000728  11.6799771437   12.163153538  12.3674979536
 470.472  11.5634598585  11.6797641191  12.1636806746  12.3683752754
 470.972  11.5633247312  11.6795564482  12.1642122464  12.3692565976
 471.472  11.5631946836  11.6793541209  12.1647482405  12.3701419063
 471.972  11.5630697088  11.6791571271   12.165288644  12.3710311873
 472.472  11.5629497995  11.6789654568  12.1658334442  12.3719244263
 472.972  11.5628349485     11.6787791  12.1663826282  12.3728216094
 473.472  11.5627251488  11.6785980466  12.1669361832  12.3737227223
 473.972  11.5626203931  11.6784222865  12.1674940963   12.374627751
 474.472  11.5625206744  11.6782518098  12.1680563549  12.3755366812
 474.972  11.5624259855  11.6780866063  12.1686229459  12.3764494989
 475.472  11.5623363192  11.6779266661  12.1691938567  12.3773661899
 475.972  11.5622516684  11.6777719791  12.1697690744  12.3782867401
 476.472  11.5621720259  11.6776225352  12.1703485861  12.3792111354
 476.972  11.5620973846  11.6774783244  12.1709323791  12.3801393615
 477.472  11.5620277374  11.6773393367  12.1715204406  12.3810714044
 477.972  11.5619630771   11.677205562  12.1721127576    12.38200725
 478.472  11.5619033965  11.6770769902  12.1727093174   12.382946884
 478.972  11.5618486885  11.6769536114  12.1733101071  12.3838902924
 479.472   11.561798946  11.6768354155   12.173915114   12.384837461
 479.972  11.5617541619  11.6767223923  12.1745243253  12.3857883758
 480.472  11.5617143288   11.676614532   12.175137728  12.3867430225
 480.972  11.5616794398  11.6765118244  12.1757553094   12.387701387
 481.472  11.5616494877  11.6764142595  12.1763770566  12.3886634551
 481.972  11.5616244653  11.6763218272  12.1770029568  12.3896292129
 482.472  11.5616043654  11.6762345176  12.1776329973   12.390598646
 482.972   11.561589181  11.6761523205  12.1782671651  12.3915717404
 483.472  11.5615789049   11.676075226  12.1789054476   12.392548482
 483.972  11.5615735299  11.6760032239  12.1795478317  12.3935288566
 484.472  11.5615730489  11.6759363042  12.1801943048    12.39451285
 484.972  11.5615774548  11.6758744569  12.1808448539  12.3955004481
 485.472  11.5615867403   11.675817672  12.1814994664  12.3964916369
 485.972  11.5616008984  11.6757659393  12.1821581292  12.3974864021
 486.472  11.5616199219  11.6757192489  12.1828208297  12.3984847297
 486.972  11.5616438036  11.6756775907  12.1834875551  12.3994866054
 487.472  11.5616725365  11.6756409547  12.1841582924  12.4004920152
 487.972  11.5617061133  11.6756093308  12.1848330288  12.4015009448
 488.472  11.5617445269  11.6755827089  12.1855117516  12.4025133803
 488.972  11.5617877702  11.6755610791   12.186194448  12.4035293074
 489.472   11.561835836  11.6755444313   12.186881105  12.4045487121
 489.972  11.5618887171  11.6755327554  12.1875717099    12.40557158
 490.472  11.5619464065  11.6755260414  12.1882662498  12.4065978973
 490.972   11.562008897  11.6755242792   12.188964712  12.4076276496
 491.472  11.5620761813  11.6755274588  12.1896670836  12.4086608229
 491.972  11.5621482525  11.6755355702  12.1903733518   12.409697403
 492.472  11.5622251033  11.6755486033  12.1910835037  12.4107373758
 492.972  11.5623067266  11.6755665481  12.1917975266  12.4117807272
 493.472  11.5623931152  11.6755893945  12.1925154076   12.412827443
 493.972  11.5624842621  11.6756171324  12.1932371339   12.413877509
 494.472  11.5625801599  11.6756497519  12.1939626927  12.4149309112
 494.972  11.5626808017  11.6756872429  12.1946920711  12.4159876355
 495.472  11.5627861802  11.6757295954  12.1954252564  12.4170476676
 495.972  11.5628962883  11.6757767992  12.1961622357  12.4181109934
 496.472  11.5630111189  11.6758288444  12.1969029962  12.4191775989
 496.972  11.5631306648  11.6758857209   12.197647525  12.4202474698
 497.472  11.5632549188  11.6759474186  12.1983958094   12.421320592
 497.972  11.5633838739  11.6760139276  12.1991478365  12.4223969514
 498.472  11.5635175228  11.6760852378  12.1999035935  12.4234765339
 498.972  11.5636558585  11.6761613391  12.2006630676  12.4245593254
 499.472  11.5637988737  11.6762422214  12.2014262459  12.4256453116
 499.972  11.5639465614  11.6763278748  12.2021931157  12.4267344784
 500.472  11.5640989143  11.6764182892  12.2029636641  12.4278268118
 500.972  11.5642559254  11.6765134546  12.2037378782  12.4289222975
 501.472  11.5644175874  11.6766133609  12.2045157454  12.4300209215
 501.972  11.5645838933   11.676717998  12.2052972527  12.4311226696
 502.472  11.5647548359  11.6768273559  12.2060823873  12.4322275277
 502.972   11.564930408  11.6769414247  12.2068711364  12.4333354816
 503.472  11.5651106025  11.6770601941  12.2076634872  12.4344465172
 503.972  11.5652954123  11.6771836542  12.2084594269  12.4355606204
 504.472  11.5654848302   11.677311795  12.2092589425   12.436677777
 504.972   11.565678849  11.6774446064  12.2100620214  12.4377979729
 505.472  11.5658774617  11.6775820783  12.2108686507  12.4389211939
 505.972   11.566080661  11.6777242007  12.2116788176   12.440047426
 506.472  11.5662884398  11.6778709635  12.2124925092  12.4411766549
 506.972  11.5665007909  11.6780223568  12.2133097128  12.4423088666
 507.472  11.5667177073  11.6781783705  12.2141304154  12.4434440469
 507.972  11.5669391818  11.6783389945  12.2149546044  12.4445821817
 508.472  11.5671652072  11.6785042187  12.2157822667  12.4457232568
 508.972  11.5673957764  11.6786740332  12.2166133898  12.4468672581
 509.472  11.5676308822  11.6788484279  12.2174479606  12.4480141715
 509.972  11.5678705175  11.6790273927  12.2182859665  12.4491639828
 510.472  11.5681146751  11.6792109177  12.2191273945   12.450316678
