time-rel              g              r              i              z
  293.96  10.7814416305  10.9757536174  10.8499860093   11.411595994
  294.46  10.7826092771  10.9766024407  10.8508597738  11.4124360608
  294.96  10.7837766697  10.9774512078  10.8517334864  11.4132760861
  295.46  10.7849438083  10.9782999188   10.852607147  11.4141160699
  295.96   10.786110693  10.9791485736  10.8534807556  11.4149560121
  296.46  10.7872773238  10.9799971722  10.8543543123  11.4157959129
  296.96  10.7884437008  10.9808457146   10.855227817  11.4166357721
  297.46  10.7896098239  10.9816942009  10.8561012696  11.4174755898
  297.96  10.7907756932   10.982542631  10.8569746703   11.418315366
  298.46  10.7919413088  10.9833910049   10.857848019  11.4191551006
  298.96  10.7931066706  10.9842393226  10.8587213157  11.4199947936
  299.46  10.7942717788  10.9850875842  10.8595945605  11.4208344452
  299.96  10.7954366333  10.9859357896  10.8604677532  11.4216740551
  300.46  10.7966012342  10.9867839389  10.8613408939  11.4225136235
  300.96  10.7977655815   10.987632032  10.8622139827  11.4233531503
  301.46  10.7989296752   10.988480069  10.8630870194  11.4241926356
  301.96  10.8000935155  10.9893280498  10.8639600041  11.4250320792
  302.46  10.8012571022  10.9901759745  10.8648329368  11.4258714813
  302.96  10.8024204356   10.991023843  10.8657058175  11.4267108418
  303.46  10.8035835155  10.9918716553  10.8665786462  11.4275501607
  303.96  10.8047463421  10.9927194116  10.8674514229   11.428389438
  304.46  10.8059089153  10.9935671117  10.8683241476  11.4292286736
  304.96  10.8070712352  10.9944147556  10.8691968202  11.4300678677
  305.46  10.8082333019  10.9952623435  10.8700694409  11.4309070201
  305.96  10.8093951153  10.9961098752  10.8709420095  11.4317461309
  306.46  10.8105566755  10.9969573508  10.8718145261  11.4325852001
  306.96  10.8117179826  10.9978047702  10.8726869906  11.4334242277
  307.46  10.8128790366  10.9986521336  10.8735594032  11.4342632135
  307.96  10.8140398375  10.9994994408  10.8744317636  11.4351021578
  308.46  10.8152003853  11.0003466919  10.8753040721  11.4359410604
  308.96  10.8163606801  11.0011938869  10.8761763285  11.4367799213
  309.46  10.8175207219  11.0020410257  10.8770485329  11.4376187406
  309.96  10.8186805108  11.0028881085  10.8779206853  11.4384575181
  310.46  10.8198400467  11.0037351352  10.8787927856  11.4392962541
  310.96  10.8209993298  11.0045821057  10.8796648338  11.4401349483
  311.46    10.82215836  11.0054290202    10.88053683  11.4409736008
  311.96  10.8233171375  11.0062758786  10.8814087742  11.4418122116
  312.46  10.8244756621  11.0071226808  10.8822806663  11.4426507808
  312.96  10.8256339341   11.007969427  10.8831525064  11.4434893082
  313.46  10.8267919533  11.0088161171  10.8840242944  11.4443277939
  313.96  10.8279497199  11.0096627511  10.8848960303  11.4451662379
  314.46  10.8291072338   11.010509329  10.8857677142  11.4460046402
  314.96  10.8302644951  11.0113558508   10.886639346  11.4468430007
  315.46  10.8314215039  11.0122023166  10.8875109258  11.4476813196
  315.96  10.8325782602  11.0130487263  10.8883824534  11.4485195966
  316.46  10.8337347639  11.0138950799  10.8892539291  11.4493578319
  316.96  10.8348910153  11.0147413774  10.8901253526  11.4501960255
  317.46  10.8360470142  11.0155876189  10.8909967241  11.4510341773
  317.96  10.8372027607  11.0164338043  10.8918680434  11.4518722874
  318.46  10.8383582548  11.0172799336  10.8927393108  11.4527103556
  318.96  10.8395134967  11.0181260069   10.893610526  11.4535483821
  319.46  10.8406684863  11.0189720241  10.8944816891  11.4543863669
  319.96  10.8418232236  11.0198179853  10.8953528002  11.4552243098
  320.46  10.8429777087  11.0206638904  10.8962238592  11.4560622109
  320.96  10.8441319417  11.0215097395   10.897094866  11.4569000703
  321.46  10.8452859225  11.0223555325  10.8979658208  11.4577378878
  321.96  10.8464396512  11.0232012695  10.8988367235  11.4585756635
  322.46  10.8475931278  11.0240469504  10.8997075741  11.4594133974
  322.96  10.8487463525  11.0248925753  10.9005783726  11.4602510895
  323.46  10.8498993251  11.0257381442   10.901449119  11.4610887398
  323.96  10.8510520457   11.026583657  10.9023198133  11.4619263482
  324.46  10.8522045145  11.0274291138  10.9031904555  11.4627639148
  324.96  10.8533567313  11.0282745145  10.9040610455  11.4636014396
  325.46  10.8545086963  11.0291198593  10.9049315835  11.4644389225
  325.96  10.8556604095   11.029965148  10.9058020693  11.4652763635
  326.46  10.8568118709  11.0308103807  10.9066725031  11.4661137627
  326.96  10.8579630805  11.0316555574  10.9075428847    11.46695112
  327.46  10.8591140384   11.032500678  10.9084132142  11.4677884354
  327.96  10.8602647447  11.0333457427  10.9092834915   11.468625709
  328.46  10.8614151993  11.0341907513  10.9101537168  11.4694629407
  328.96  10.8625654023  11.0350357039  10.9110238899  11.4703001305
  329.46  10.8637153537  11.0358806006  10.9118940109  11.4711372784
  329.96  10.8648650536  11.0367254412  10.9127640797  11.4719743844
  330.46  10.8660145019  11.0375702258  10.9136340965  11.4728114485
  330.96  10.8671636988  11.0384149544  10.9145040611  11.4736484706
  331.46  10.8683126443  11.0392596271  10.9153739735  11.4744854509
  331.96  10.8694613384  11.0401042437  10.9162438338  11.4753223892
  332.46  10.8706097811  11.0409488044   10.917113642  11.4761592856
  332.96  10.8717579725   11.041793309   10.917983398  11.4769961401
  333.46  10.8729059126  11.0426377577  10.9188531019  11.4778329526
  333.96  10.8740536015  11.0434821504  10.9197227536  11.4786697232
  334.46  10.8752010391  11.0443264871  10.9205923532  11.4795064518
  334.96  10.8763482255  11.0451707679  10.9214619006  11.4803431385
  335.46  10.8774951608  11.0460149926  10.9223313958  11.4811797832
  335.96   10.878641845  11.0468591614  10.9232008389  11.4820163859
  336.46  10.8797882781  11.0477032743  10.9240702299  11.4828529467
  336.96  10.8809344601  11.0485473311  10.9249395687  11.4836894655
  337.46  10.8820803912  11.0493913321  10.9258088553  11.4845259423
  337.96  10.8832260713   11.050235277  10.9266780897  11.4853623771
  338.46  10.8843715004   11.051079166   10.927547272  11.4861987699
  338.96  10.8855166786   11.051922999  10.9284164021  11.4870351207
  339.46   10.886661606  11.0527667761    10.92928548  11.4878714295
  339.96  10.8878062825  11.0536104972  10.9301545058  11.4887076962
  340.46  10.8889507082  11.0544541624  10.9310234793   11.489543921
  340.96  10.8900948832  11.0552977717  10.9318924007  11.4903801037
  341.46  10.8912388074   11.056141325  10.9327612699  11.4912162444
  341.96  10.8923824809  11.0569848223  10.9336300869  11.4920523431
  342.46  10.8935259038  11.0578282638  10.9344988518  11.4928883997
  342.96  10.8946690761  11.0586716492  10.9353675644  11.4937244142
  343.46  10.8958119978  11.0595149788  10.9362362248  11.4945603868
  343.96  10.8969546689  11.0603582524  10.9371048331  11.4953963172
  344.46  10.8980970895  11.0612014701  10.9379733891  11.4962322056
  344.96  10.8992392596  11.0620446319   10.938841893  11.4970680519
  345.46  10.9003811793  11.0628877378  10.9397103446  11.4979038561
  345.96  10.9015228486  11.0637307877  10.9405787441  11.4987396183
  346.46  10.9026642675  11.0645737818  10.9414470913  11.4995753383
  346.96   10.903805436  11.0654167199  10.9423153864  11.5004110163
  347.46  10.9049463543  11.0662596021  10.9431836292  11.5012466521
  347.96  10.9060870223  11.0671024284  10.9440518198  11.5020822459
  348.46    10.90722744  11.0679451988  10.9449199582  11.5029177975
  348.96  10.9083676075  11.0687879133  10.9457880443  11.5037533071
  349.46  10.9095075249  11.0696305719  10.9466560783  11.5045887745
  349.96  10.9106471922  11.0704731746    10.94752406  11.5054241997
  350.46  10.9117866093  11.0713157214  10.9483919895  11.5062595829
  350.96  10.9129257764  11.0721582123  10.9492598668  11.5070949239
  351.46  10.9140646935  11.0730006473  10.9501276919  11.5079302227
  351.96  10.9152033606  11.0738430265  10.9509954647  11.5087654794
  352.46  10.9163417778  11.0746853497  10.9518631852  11.5096006939
  352.96   10.917479945  11.0755276171  10.9527308536  11.5104358663
  353.46  10.9186178623  11.0763698286  10.9535984697  11.5112709965
  353.96  10.9197555298  11.0772119842  10.9544660336  11.5121060845
  354.46  10.9208929475   11.078054084  10.9553335452  11.5129411304
  354.96  10.9220301154  11.0788961278  10.9562010046   11.513776134
  355.46  10.9231670336  11.0797381158  10.9570684117  11.5146110955
  355.96   10.924303702   11.080580048  10.9579357666  11.5154460148
  356.46  10.9254401208  11.0814219243  10.9588030692  11.5162808919
  356.96  10.9265762899  11.0822637447  10.9596703196  11.5171157267
  357.46  10.9277122095  11.0831055093  10.9605375177  11.5179505194
  357.96  10.9288478795   11.083947218  10.9614046636  11.5187852698
  358.46  10.9299832999  11.0847888708  10.9622717571   11.519619978
  358.96  10.9311184709  11.0856304678  10.9631387985  11.5204546439
  359.46  10.9322533924   11.086472009  10.9640057875  11.5212892677
  359.96  10.9333880645  11.0873134943  10.9648727243  11.5221238492
  360.46  10.9345224872  11.0881549238  10.9657396089  11.5229583884
  360.96  10.9356566605  11.0889962974  10.9666064411  11.5237928854
  361.46  10.9367905845  11.0898376152  10.9674732211  11.5246273401
  361.96  10.9379242592  11.0906788772  10.9683399488  11.5254617525
  362.46  10.9390576847  11.0915200834  10.9692066242  11.5262961227
  362.96   10.940190861  11.0923612337  10.9700732474  11.5271304506
  363.46  10.9413237881  11.0932023282  10.9709398182  11.5279647362
  363.96   10.942456466  11.0940433668  10.9718063368  11.5287989796
  364.46  10.9435888949  11.0948843497  10.9726728031  11.5296331806
  364.96  10.9447210746  11.0957252767  10.9735392171  11.5304673393
  365.46  10.9458530054  11.0965661479  10.9744055788  11.5313014558
  365.96  10.9469846871  11.0974069633  10.9752718882  11.5321355299
  366.46  10.9481161199  11.0982477229  10.9761381453  11.5329695617
  366.96  10.9492473037  11.0990884267  10.9770043501  11.5338035511
  367.46  10.9503782386  11.0999290747  10.9778705026  11.5346374983
  367.96  10.9515089247  11.1007696668  10.9787366028  11.5354714031
  368.46   10.952639362  11.1016102032  10.9796026507  11.5363052656
  368.96  10.9537695504  11.1024506838  10.9804686463  11.5371390857
  369.46  10.9548994902  11.1032911086  10.9813345896  11.5379728634
  369.96  10.9560291811  11.1041314776  10.9822004805  11.5388065989
  370.46  10.9571586234  11.1049717908  10.9830663192  11.5396402919
  370.96  10.9582878171  11.1058120482  10.9839321055  11.5404739426
  371.46  10.9594167621  11.1066522498  10.9847978395  11.5413075509
  371.96  10.9605454586  11.1074923957  10.9856635212  11.5421411168
  372.46  10.9616739065  11.1083324858  10.9865291505  11.5429746404
  372.96  10.9628021059  11.1091725201  10.9873947276  11.5438081215
  373.46  10.9639300569  11.1100124986  10.9882602523  11.5446415603
  373.96  10.9650577594  11.1108524214  10.9891257246  11.5454749566
  374.46  10.9661852135  11.1116922884  10.9899911447  11.5463083105
  374.96  10.9673124192  11.1125320996  10.9908565124  11.5471416221
  375.46  10.9684393766  11.1133718551  10.9917218277  11.5479748912
  375.96  10.9695660857  11.1142115548  10.9925870908  11.5488081178
  376.46  10.9706925465  11.1150511987  10.9934523014  11.5496413021
  376.96  10.9718187591  11.1158907869  10.9943174598  11.5504744439
  377.46  10.9729447236  11.1167303194  10.9951825658  11.5513075432
  377.96  10.9740704398  11.1175697961  10.9960476194  11.5521406001
  378.46   10.975195908   11.118409217  10.9969126207  11.5529736146
  378.96   10.976321128  11.1192485823  10.9977775696  11.5538065866
  379.46     10.9774461  11.1200878917  10.9986424662  11.5546395161
  379.96   10.978570824  11.1209271455  10.9995073104  11.5554724032
  380.46     10.9796953  11.1217663434  11.0003721022  11.5563052478
  380.96  10.9808195281  11.1226054857  11.0012368417  11.5571380499
  381.46  10.9819435083  11.1234445722  11.0021015288  11.5579708095
  381.96  10.9830672405   11.124283603  11.0029661636  11.5588035266
  382.46   10.984190725  11.1251225781   11.003830746  11.5596362012
  382.96  10.9853139616  11.1259614975   11.004695276  11.5604688333
  383.46  10.9864369505  11.1268003611  11.0055597536  11.5613014229
  383.96  10.9875596916   11.127639169  11.0064241789    11.56213397
  384.46  10.9886821851  11.1284779212  11.0072885517  11.5629664745
  384.96  10.9898044309  11.1293166177  11.0081528722  11.5637989366
  385.46   10.990926429  11.1301552585  11.0090171404  11.5646313561
  385.96  10.9920481796  11.1309938436  11.0098813561   11.565463733
  386.46  10.9931696826   11.131832373  11.0107455194  11.5662960674
  386.96   10.994290938  11.1326708466  11.0116096304  11.5671283593
  387.46   10.995411946  11.1335092646  11.0124736889  11.5679606086
  387.96  10.9965327066  11.1343476269  11.0133376951  11.5687928153
  388.46  10.9976532197  11.1351859335  11.0142016488  11.5696249794
  388.96  10.9987734854  11.1360241843  11.0150655502   11.570457101
  389.46  10.9998935038  11.1368623795  11.0159293991    11.57128918
  389.96  11.0010132749  11.1377005191  11.0167931957  11.5721212165
  390.46  11.0021327987  11.1385386029  11.0176569398  11.5729532103
  390.96  11.0032520753  11.1393766311  11.0185206316  11.5737851615
  391.46  11.0043711047  11.1402146035  11.0193842709  11.5746170702
  391.96  11.0054898869  11.1410525203  11.0202478578  11.5754489362
  392.46  11.0066084219  11.1418903815  11.0211113923  11.5762807596
  392.96  11.0077267099  11.1427281869  11.0219748744  11.5771125404
  393.46  11.0088447508  11.1435659367   11.022838304  11.5779442785
  393.96  11.0099625446  11.1444036308  11.0237016813   11.578775974
  394.46  11.0110800915  11.1452412693  11.0245650061  11.5796076269
  394.96  11.0121973914  11.1460788521  11.0254282785  11.5804392372
  395.46  11.0133144444  11.1469163793  11.0262914984  11.5812708048
  395.96  11.0144312505  11.1477538508  11.0271546659  11.5821023297
  396.46  11.0155478098  11.1485912666   11.028017781   11.582933812
  396.96  11.0166641222  11.1494286268  11.0288808437  11.5837652516
  397.46  11.0177801879  11.1502659314  11.0297438539  11.5845966486
  397.96  11.0188960068  11.1511031803  11.0306068117  11.5854280028
  398.46   11.020011579  11.1519403735   11.031469717  11.5862593144
  398.96  11.0211269045  11.1527775112  11.0323325699  11.5870905833
  399.46  11.0222419834  11.1536145932  11.0331953703  11.5879218095
  399.96  11.0233568156  11.1544516195  11.0340581183   11.588752993
  400.46  11.0244714013  11.1552885903  11.0349208138  11.5895841338
  400.96  11.0255857405  11.1561255054  11.0357834569  11.5904152319
  401.46  11.0266998332  11.1569623648  11.0366460475  11.5912462873
  401.96  11.0278136794  11.1577991687  11.0375085857  11.5920772999
  402.46  11.0289272791  11.1586359169  11.0383710714  11.5929082698
  402.96  11.0300406325  11.1594726096  11.0392335046   11.593739197
  403.46  11.0311537395  11.1603092466  11.0400958854  11.5945700814
  403.96  11.0322666002   11.161145828  11.0409582137  11.5954009231
  404.46  11.0333792146  11.1619823537  11.0418204895  11.5962317221
  404.96  11.0344915828  11.1628188239  11.0426827129  11.5970624783
  405.46  11.0356037047  11.1636552385  11.0435448837  11.5978931917
  405.96  11.0367155804  11.1644915975  11.0444070021  11.5987238623
  406.46    11.03782721  11.1653279009  11.0452690681  11.5995544902
  406.96  11.0389385935  11.1661641486  11.0461310815  11.6003850753
  407.46  11.0400497309  11.1670003408  11.0469930425  11.6012156176
  407.96  11.0411606223  11.1678364774   11.047854951  11.6020461171
  408.46  11.0422712676  11.1686725584  11.0487168069  11.6028765739
  408.96   11.043381667  11.1695085839  11.0495786104  11.6037069878
  409.46  11.0444918205  11.1703445537  11.0504403614  11.6045373589
  409.96   11.045601728   11.171180468  11.0513020599  11.6053676872
  410.46  11.0467113897  11.1720163266  11.0521637059  11.6061979727
  410.96  11.0478208055  11.1728521297  11.0530252994  11.6070282153
  411.46  11.0489299756  11.1736878773  11.0538868405  11.6078584151
  411.96  11.0500388999  11.1745235693   11.054748329  11.6086885721
  412.46  11.0511475784  11.1753592057  11.0556097649  11.6095186863
  412.96  11.0522560113  11.1761947865  11.0564711484  11.6103487576
  413.46  11.0533641985  11.1770303118  11.0573324794   11.611178786
  413.96  11.0544721401  11.1778657815  11.0581937579  11.6120087716
  414.46  11.0555798361  11.1787011956  11.0590549838  11.6128387143
  414.96  11.0566872866  11.1795365543  11.0599161572  11.6136686141
  415.46  11.0577944916  11.1803718573  11.0607772781  11.6144984711
  415.96   11.058901451  11.1812071048  11.0616383465  11.6153282852
  416.46  11.0600081651  11.1820422968  11.0624993624  11.6161580564
  416.96  11.0611146337  11.1828774332  11.0633603257  11.6169877846
  417.46  11.0622208569  11.1837125141  11.0642212365    11.61781747
  417.96  11.0633268349  11.1845475394  11.0650820948  11.6186471125
  418.46  11.0644325675  11.1853825092  11.0659429005  11.6194767121
  418.96  11.0655380548  11.1862174235  11.0668036537  11.6203062688
  419.46  11.0666432969  11.1870522822  11.0676643544  11.6211357825
  419.96  11.0677482938  11.1878870855  11.0685250025  11.6219652533
  420.46  11.0688530456  11.1887218331   11.069385598  11.6227946812
  420.96  11.0699575522  11.1895565253  11.0702461411  11.6236240661
  421.46  11.0710618137   11.190391162  11.0711066316  11.6244534081
  421.96  11.0721658302  11.1912257431  11.0719670695  11.6252827072
  422.46  11.0732696016  11.1920602687  11.0728274549  11.6261119632
  422.96  11.0743731281  11.1928947388  11.0736877877  11.6269411764
  423.46  11.0754764096  11.1937291534  11.0745480679  11.6277703465
  423.96  11.0765794462  11.1945635125  11.0754082957  11.6285994737
  424.46   11.077682238  11.1953978161  11.0762684708  11.6294285579
  424.96  11.0787847848  11.1962320642  11.0771285934  11.6302575991
  425.46  11.0798870869  11.1970662568  11.0779886634  11.6310865973
  425.96  11.0809891442  11.1979003939  11.0788486808  11.6319155525
  426.46  11.0820909568  11.1987344755  11.0797086457  11.6327444648
  426.96  11.0831925246  11.1995685016   11.080568558   11.633573334
  427.46  11.0842938478  11.2004024722  11.0814284178  11.6344021602
  427.96  11.0853949263  11.2012363874  11.0822882249  11.6352309433
  428.46  11.0864957603   11.202070247  11.0831479795  11.6360596835
  428.96  11.0875963497  11.2029040512  11.0840076815  11.6368883806
  429.46  11.0886966945  11.2037377999  11.0848673309  11.6377170347
  429.96  11.0897967949  11.2045714931  11.0857269277  11.6385456457
  430.46  11.0908966508  11.2054051309  11.0865864719  11.6393742137
  430.96  11.0919962623  11.2062387132  11.0874459636  11.6402027387
  431.46  11.0930956294    11.20707224  11.0883054026  11.6410312205
  431.96  11.0941947521  11.2079057114   11.089164789  11.6418596594
  432.46  11.0952936306  11.2087391272  11.0900241229  11.6426880551
  432.96  11.0963922647  11.2095724877  11.0908834042  11.6435164078
  433.46  11.0974906546  11.2104057927  11.0917426328  11.6443447173
  433.96  11.0985888003  11.2112390422  11.0926018088  11.6451729838
  434.46  11.0996867018  11.2120722363  11.0934609323  11.6460012072
  434.96  11.1007843592  11.2129053749  11.0943200031  11.6468293875
  435.46  11.1018817725  11.2137384581  11.0951790213  11.6476575247
  435.96  11.1029789417  11.2145714858  11.0960379869  11.6484856188
  436.46  11.1040758669  11.2154044581  11.0968968999  11.6493136698
  436.96   11.105172548   11.216237375  11.0977557603  11.6501416776
  437.46  11.1062689852  11.2170702364   11.098614568  11.6509696423
  437.96  11.1073651785  11.2179030424  11.0994733232  11.6517975639
  438.46  11.1084611279   11.218735793  11.1003320257  11.6526254423
  438.96  11.1095568334  11.2195684881  11.1011906755  11.6534532776
  439.46  11.1106522951  11.2204011278  11.1020492728  11.6542810698
  439.96   11.111747513  11.2212337121  11.1029078174  11.6551088188
  440.46  11.1128424872   11.222066241  11.1037663094  11.6559365246
  440.96  11.1139372177  11.2228987145  11.1046247487  11.6567641872
  441.46  11.1150317044  11.2237311325  11.1054831354  11.6575918067
  441.96  11.1161259475  11.2245634951  11.1063414695   11.658419383
  442.46   11.117219947  11.2253958024  11.1071997509  11.6592469161
  442.96   11.118313703  11.2262280542  11.1080579797  11.6600744061
  443.46  11.1194072153  11.2270602506  11.1089161558  11.6609018528
  443.96  11.1205004842  11.2278923916  11.1097742792  11.6617292563
  444.46  11.1215935096  11.2287244772  11.1106323501  11.6625566166
  444.96  11.1226862916  11.2295565074  11.1114903682  11.6633839337
  445.46  11.1237788302  11.2303884823  11.1123483337  11.6642112076
  445.96  11.1248711254  11.2312204017  11.1132062466  11.6650384383
  446.46  11.1259631772  11.2320522658  11.1140641068  11.6658656257
  446.96  11.1270549858  11.2328840744  11.1149219143  11.6666927699
  447.46  11.1281465511  11.2337158277  11.1157796692  11.6675198709
  447.96  11.1292378732  11.2345475256  11.1166373713  11.6683469286
  448.46  11.1303289521  11.2353791682  11.1174950209   11.669173943
  448.96  11.1314197879  11.2362107553  11.1183526177  11.6700009142
  449.46  11.1325103805  11.2370422871  11.1192101619  11.6708278421
  449.96  11.1336007301  11.2378737635  11.1200676534  11.6716547268
  450.46  11.1346908366  11.2387051846  11.1209250922  11.6724815681
  450.96  11.1357807001  11.2395365502  11.1217824783  11.6733083662
  451.46  11.1368703206  11.2403678606  11.1226398118   11.674135121
  451.96  11.1379596982  11.2411991155  11.1234970925  11.6749618325
  452.46  11.1390488328  11.2420303151  11.1243543206  11.6757885007
  452.96  11.1401377246  11.2428614594   11.125211496  11.6766151256
  453.46  11.1412263736  11.2436925483  11.1260686187  11.6774417072
  453.96  11.1423147797  11.2445235819  11.1269256887  11.6782682455
  454.46  11.1434029431  11.2453545601  11.1277827059  11.6790947405
  454.96  11.1444908638   11.246185483  11.1286396705  11.6799211921
  455.46  11.1455785417  11.2470163505  11.1294965824  11.6807476004
  455.96   11.146665977  11.2478471627  11.1303534416  11.6815739653
  456.46  11.1477531697  11.2486779195  11.1312102481  11.6824002869
  456.96  11.1488401198  11.2495086211  11.1320670019  11.6832265652
  457.46  11.1499268273  11.2503392673  11.1329237029  11.6840528001
  457.96  11.1510132923  11.2511698581  11.1337803513  11.6848789916
  458.46  11.1520995148  11.2520003937  11.1346369469  11.6857051398
  458.96  11.1531854949  11.2528308739  11.1354934898  11.6865312446
  459.46  11.1542712325  11.2536612988    11.13634998   11.687357306
  459.96  11.1553567278  11.2544916684  11.1372064175   11.688183324
  460.46  11.1564419808  11.2553219827  11.1380628022  11.6890092987
  460.96  11.1575269914  11.2561522417  11.1389191342  11.6898352299
  461.46  11.1586117597  11.2569824453  11.1397754135  11.6906611177
  461.96  11.1596962859  11.2578125937    11.14063164  11.6914869622
  462.46  11.1607805698  11.2586426867  11.1414878139  11.6923127632
  462.96  11.1618646115  11.2594727245  11.1423439349  11.6931385208
  463.46  11.1629484111  11.2603027069  11.1432000033   11.693964235
  463.96  11.1640319686  11.2611326341  11.1440560189  11.6947899057
  464.46  11.1651152841   11.261962506  11.1449119817   11.695615533
  464.96  11.1661983575  11.2627923226  11.1457678918  11.6964411169
  465.46   11.167281189  11.2636220838  11.1466237492  11.6972666573
  465.96  11.1683637784  11.2644517898  11.1474795538  11.6980921543
  466.46   11.169446126  11.2652814406  11.1483353057  11.6989176078
