time-rel              g              r              i              z
   140.0  21.7388993333  21.8823180787  22.0681209344  22.2353454166
   140.5  21.7422749167  21.8853269658  22.0709101477   22.238004865
   141.0     21.7456505  21.8883358529  22.0736993611  22.2406643135
   141.5  21.7490260833    21.89134474  22.0764885744   22.243323762
   142.0  21.7524016667   21.894353627  22.0792777877  22.2459832104
   142.5    21.75577725  21.8973625141  22.0820670011  22.2486426589
   143.0  21.7591528333  21.9003714012  22.0848562144  22.2513021073
   143.5  21.7625284167  21.9033802883  22.0876454277  22.2539615558
   144.0      21.765904  21.9063891753   22.090434641  22.2566210043
   144.5  21.7695519167  21.9097226141  22.0935796881  22.2596547652
   145.0  21.7731998333  21.9130560528  22.0967247351  22.2626885261
   145.5    21.77684775  21.9163894916  22.0998697821  22.2657222871
   146.0  21.7804956667  21.9197229303  22.1030148291   22.268756048
   146.5  21.7841435833  21.9230563691  22.1061598761   22.271789809
   147.0     21.7877915  21.9263898078  22.1093049232  22.2748235699
   147.5  21.7914394167  21.9297232466  22.1124499702  22.2778573309
   148.0  21.7950873333  21.9330566853  22.1155950172  22.2808910918
   148.5    21.79873525  21.9363901241  22.1187400642  22.2839248527
   149.0  21.8023831667  21.9397235628  22.1218851112  22.2869586137
   149.5  21.8060310833  21.9430570016  22.1250301583  22.2899923746
   150.0      21.809679  21.9463904403  22.1281752053  22.2930261356
   150.5  21.8133269167  21.9497238791  22.1313202523  22.2960598965
   151.0  21.8169748333  21.9530573178  22.1344652993  22.2990936575
   151.5    21.82062275  21.9563907566  22.1376103463  22.3021274184
   152.0  21.8242706667  21.9597241953  22.1407553933  22.3051611793
   152.5  21.8279185833   21.963057634  22.1439004404  22.3081949403
   153.0     21.8315665  21.9663910728  22.1470454874  22.3112287012
   153.5  21.8352144167  21.9697245115  22.1501905344  22.3142624622
   154.0  21.8388623333  21.9730579503  22.1533355814  22.3172962231
   154.5    21.84251025   21.976391389  22.1564806284  22.3203299841
   155.0  21.8461581667  21.9797248278  22.1596256755   22.323363745
   155.5  21.8498060833  21.9830582665  22.1627707225  22.3263975059
   156.0      21.853454  21.9863917053  22.1659157695  22.3294312669
   156.5  21.8561433333  21.9887930142   22.168144388  22.3315578589
   157.0  21.8588326667  21.9911943231  22.1703730064   22.333684451
   157.5      21.861522   21.993595632  22.1726016249   22.335811043
   158.0  21.8642113333  21.9959969409  22.1748302434  22.3379376351
   158.5  21.8669006667  21.9983982499  22.1770588618  22.3400642271
