time-rel              g              r              i              z
   141.5  20.3900924583  20.5627946591  20.7661225392  20.9437016057
   142.0  20.3919651667  20.5643457987  20.7674814183  20.9449468798
   142.5   20.393837875  20.5658969383  20.7688402973   20.946192154
   143.0  20.3957105833  20.5674480779  20.7701991764  20.9474374281
   143.5  20.3975832917  20.5689992175  20.7715580554  20.9486827023
   144.0      20.399456  20.5705503571  20.7729169344  20.9499279764
   144.5  20.4014095833  20.5721703657     20.7743374   20.951230534
   145.0  20.4033631667  20.5737903742  20.7757578656  20.9525330915
   145.5    20.40531675  20.5754103828  20.7771783312  20.9538356491
   146.0  20.4072703333  20.5770303914  20.7785987968  20.9551382066
   146.5  20.4092239167     20.5786504  20.7800192623  20.9564407642
   147.0     20.4111775  20.5802704086  20.7814397279  20.9577433217
   147.5  20.4131310833  20.5818904172  20.7828601935  20.9590458793
   148.0  20.4150846667  20.5835104258  20.7842806591  20.9603484368
   148.5    20.41703825  20.5851304344  20.7857011246  20.9616509944
   149.0  20.4189918333   20.586750443  20.7871215902  20.9629535519
   149.5  20.4209454167  20.5883704515  20.7885420558  20.9642561095
   150.0      20.422899  20.5899904601  20.7899625214   20.965558667
   150.5  20.4248525833  20.5916104687   20.791382987  20.9668612246
   151.0  20.4268061667  20.5932304773  20.7928034525  20.9681637821
   151.5    20.42875975  20.5948504859  20.7942239181  20.9694663397
   152.0  20.4307133333  20.5964704945  20.7956443837  20.9707688972
   152.5  20.4326669167  20.5980905031  20.7970648493  20.9720714548
   153.0     20.4346205  20.5997105117  20.7984853149  20.9733740123
   153.5  20.4365740833  20.6013305203  20.7999057804  20.9746765699
   154.0  20.4385276667  20.6029505288   20.801326246  20.9759791274
   154.5    20.44048125  20.6045705374  20.8027467116   20.977281685
   155.0  20.4424348333   20.606190546  20.8041671772  20.9785842425
   155.5  20.4443884167  20.6078105546  20.8055876428  20.9798868001
   156.0      20.446342  20.6094305632  20.8070081083  20.9811893576
   156.5  20.4483837917  20.6111364691  20.8085130395  20.9825755348
   157.0  20.4504255833  20.6128423749  20.8100179707   20.983961712
   157.5   20.452467375  20.6145482808  20.8115229019  20.9853478892
   158.0  20.4545091667  20.6162541866  20.8130278331  20.9867340665
   158.5  20.4565509583  20.6179600925  20.8145327643  20.9881202437
   159.0    20.45859275  20.6196659984  20.8160376955  20.9895064209
   159.5  20.4606345417  20.6213719042  20.8175426267  20.9908925981
   160.0  20.4626763333  20.6230778101  20.8190475579  20.9922787753
   160.5   20.464718125  20.6247837159  20.8205524891  20.9936649525
   161.0  20.4667599167  20.6264896218  20.8220574203  20.9950511297
   161.5  20.4688017083  20.6281955277  20.8235623515   20.996437307
   162.0     20.4708435  20.6299014335  20.8250672827  20.9978234842
   162.5  20.4728852917  20.6316073394  20.8265722139  20.9992096614
   163.0  20.4749270833  20.6333132452  20.8280771451  21.0005958386
   163.5   20.476968875  20.6350191511  20.8295820763  21.0019820158
   164.0  20.4790106667   20.636725057  20.8310870075   21.003368193
   164.5  20.4810524583  20.6384309628  20.8325919387  21.0047543703
   165.0    20.48309425  20.6401368687  20.8340968699  21.0061405475
   165.5  20.4851360417  20.6418427746  20.8356018011  21.0075267247
   166.0  20.4871778333  20.6435486804  20.8371067323  21.0089129019
   166.5   20.489219625  20.6452545863  20.8386116635  21.0102990791
   167.0  20.4912614167  20.6469604921  20.8401165947  21.0116852563
   167.5  20.4933032083   20.648666398  20.8416215259  21.0130714335
   168.0      20.495345  20.6503723039  20.8431264571  21.0144576108
   168.5  20.4974832917  20.6521671352  20.8447156573  21.0159253235
   169.0  20.4996215833  20.6539619666  20.8463048575  21.0173930362
   169.5   20.501759875  20.6557567979  20.8478940577  21.0188607489
   170.0  20.5038981667  20.6575516293  20.8494832579  21.0203284617
   170.5  20.5060364583  20.6593464607   20.851072458  21.0217961744
   171.0    20.50817475   20.661141292  20.8526616582  21.0232638871
   171.5  20.5103130417  20.6629361234  20.8542508584  21.0247315999
   172.0  20.5124513333  20.6647309548  20.8558400586  21.0261993126
   172.5   20.514589625  20.6665257861  20.8574292588  21.0276670253
   173.0  20.5167279167  20.6683206175   20.859018459   21.029134738
   173.5  20.5188662083  20.6701154488  20.8606076592  21.0306024508
   174.0     20.5210045  20.6719102802  20.8621968594  21.0320701635
   174.5  20.5231427917  20.6737051116  20.8637860595  21.0335378762
   175.0  20.5252810833  20.6754999429  20.8653752597  21.0350055889
   175.5   20.527419375  20.6772947743  20.8669644599  21.0364733017
   176.0  20.5295576667  20.6790896056  20.8685536601  21.0379410144
   176.5  20.5316959583   20.680884437  20.8701428603  21.0394087271
   177.0    20.53383425  20.6826792684  20.8717320605  21.0408764399
   177.5  20.5359725417  20.6844740997  20.8733212607  21.0423441526
   178.0  20.5381108333  20.6862689311  20.8749104609  21.0438118653
   178.5   20.540249125  20.6880637625   20.876499661   21.045279578
   179.0  20.5423874167  20.6898585938  20.8780888612  21.0467472908
   179.5  20.5445257083  20.6916534252  20.8796780614  21.0482150035
   180.0      20.546664  20.6934482565  20.8812672616  21.0496827162
   180.5   20.548908375  20.6953410184  20.8829493855  21.0512404128
   181.0    20.55115275  20.6972337803  20.8846315094  21.0527981094
   181.5   20.553397125  20.6991265422  20.8863136333   21.054355806
   182.0     20.5556415  20.7010193042  20.8879957572  21.0559135026
   182.5   20.557885875  20.7029120661  20.8896778811  21.0574711992
   183.0    20.56013025   20.704804828   20.891360005  21.0590288958
   183.5   20.562374625  20.7066975899  20.8930421289  21.0605865924
   184.0      20.564619  20.7085903518  20.8947242528   21.062144289
   184.5   20.566863375  20.7104831137  20.8964063767  21.0637019856
   185.0    20.56910775  20.7123758756  20.8980885006  21.0652596821
   185.5   20.571352125  20.7142686375  20.8997706245  21.0668173787
   186.0     20.5735965  20.7161613994  20.9014527484  21.0683750753
   186.5   20.575840875  20.7180541613  20.9031348723  21.0699327719
   187.0    20.57808525  20.7199469232  20.9048169962  21.0714904685
   187.5   20.580329625  20.7218396851  20.9064991202  21.0730481651
   188.0      20.582574   20.723732447  20.9081812441  21.0746058617
   188.5   20.584818375  20.7256252089   20.909863368  21.0761635583
   189.0    20.58706275  20.7275179708  20.9115454919  21.0777212549
   189.5   20.589307125  20.7294107327  20.9132276158  21.0792789515
   190.0     20.5915515  20.7313034946  20.9149097397  21.0808366481
   190.5   20.593795875  20.7331962565  20.9165918636  21.0823943447
   191.0    20.59604025  20.7350890184  20.9182739875  21.0839520412
   191.5   20.598284625  20.7369817803  20.9199561114  21.0855097378
   192.0      20.600529  20.7388745422  20.9216382353  21.0870674344
   192.5  20.6028905833  20.7408857575  20.9234395134  21.0887446945
   193.0  20.6052521667  20.7428969727  20.9252407915  21.0904219545
   193.5    20.60761375   20.744908188  20.9270420696  21.0920992146
   194.0  20.6099753333  20.7469194033  20.9288433477  21.0937764746
   194.5  20.6123369167  20.7489306186  20.9306446258  21.0954537347
   195.0     20.6146985  20.7509418338  20.9324459039  21.0971309947
   195.5  20.6170600833  20.7529530491   20.934247182  21.0988082548
   196.0  20.6194216667  20.7549642644  20.9360484601  21.1004855148
   196.5    20.62178325  20.7569754797  20.9378497382  21.1021627748
   197.0  20.6241448333  20.7589866949  20.9396510163  21.1038400349
   197.5  20.6265064167  20.7609979102  20.9414522944  21.1055172949
   198.0      20.628868  20.7630091255  20.9432535725   21.107194555
   198.5  20.6312295833  20.7650203407  20.9450548506   21.108871815
   199.0  20.6335911667   20.767031556  20.9468561287  21.1105490751
   199.5    20.63595275  20.7690427713  20.9486574068  21.1122263351
   200.0  20.6383143333  20.7710539866  20.9504586849  21.1139035952
   200.5  20.6406759167  20.7730652018   20.952259963  21.1155808552
   201.0     20.6430375  20.7750764171  20.9540612411  21.1172581153
   201.5  20.6453990833  20.7770876324  20.9558625192  21.1189353753
   202.0  20.6477606667  20.7790988477  20.9576637973  21.1206126354
   202.5    20.65012225  20.7811100629  20.9594650754  21.1222898954
   203.0  20.6524838333  20.7831212782  20.9612663535  21.1239671554
   203.5  20.6548454167  20.7851324935  20.9630676316  21.1256444155
   204.0      20.657207  20.7871437088  20.9648689097  21.1273216755
   204.5  20.6596987083  20.7892663721  20.9667702637  21.1290922744
   205.0  20.6621904167  20.7913890355  20.9686716177  21.1308628733
   205.5   20.664682125  20.7935116989  20.9705729717  21.1326334722
   206.0  20.6671738333  20.7956343623  20.9724743256   21.134404071
   206.5  20.6696655417  20.7977570257  20.9743756796  21.1361746699
   207.0    20.67215725  20.7998796891  20.9762770336  21.1379452688
   207.5  20.6746489583  20.8020023524  20.9781783876  21.1397158676
   208.0  20.6771406667  20.8041250158  20.9800797416  21.1414864665
   208.5   20.679632375  20.8062476792  20.9819810956  21.1432570654
   209.0  20.6821240833  20.8083703426  20.9838824496  21.1450276643
   209.5  20.6846157917   20.810493006  20.9857838036  21.1467982631
   210.0     20.6871075  20.8126156694  20.9876851575   21.148568862
   210.5  20.6895992083  20.8147383328  20.9895865115  21.1503394609
   211.0  20.6920909167  20.8168609961  20.9914878655  21.1521100598
   211.5   20.694582625  20.8189836595  20.9933892195  21.1538806586
   212.0  20.6970743333  20.8211063229  20.9952905735  21.1556512575
   212.5  20.6995660417  20.8232289863  20.9971919275  21.1574218564
   213.0    20.70205775  20.8253516497  20.9990932815  21.1591924552
   213.5  20.7045494583  20.8274743131  21.0009946354  21.1609630541
   214.0  20.7070411667  20.8295969765  21.0028959894   21.162733653
   214.5   20.709532875  20.8317196398  21.0047973434  21.1645042519
   215.0  20.7120245833  20.8338423032  21.0066986974  21.1662748507
   215.5  20.7145162917  20.8359649666  21.0086000514  21.1680454496
   216.0      20.717008    20.83808763  21.0105014054  21.1698160485
   216.5  20.7196449583  20.8403638156  21.0125612423  21.1717480611
   217.0  20.7222819167  20.8426400012  21.0146210791  21.1736800738
