time-rel              g              r              i              z
 253.464  15.7854353818  16.1280235656  16.4327916646  16.6704587213
 253.964  15.7878595222  16.1301863287  16.4347982023  16.6723723765
 254.464  15.7902223366  16.1322823358  16.4367347456  16.6742141164
 254.964  15.7925851509  16.1343783428  16.4386712888  16.6760558562
 255.464  15.7949479653  16.1364743499   16.440607832  16.6778975961
 255.964  15.7973107796   16.138570357  16.4425443753  16.6797393359
 256.464   15.799673594  16.1406663641  16.4444809185  16.6815810757
 256.964  15.8020364083  16.1427623711  16.4464174617  16.6834228156
 257.464  15.8043992227  16.1448583782   16.448354005  16.6852645554
 257.964   15.806762037  16.1469543853  16.4502905482  16.6871062953
 258.464  15.8091248514  16.1490503924  16.4522270914  16.6889480351
 258.964  15.8114876657  16.1511463995  16.4541636346  16.6907897749
 259.464  15.8138504801  16.1532424065  16.4561001779  16.6926315148
 259.964  15.8162132944  16.1553384136  16.4580367211  16.6944732546
 260.464  15.8185761088  16.1574344207  16.4599732643  16.6963149945
 260.964  15.8209389231  16.1595304278  16.4619098076  16.6981567343
 261.464  15.8233017375  16.1616264348  16.4638463508  16.6999984741
 261.964  15.8256645518  16.1637224419   16.465782894   16.701840214
 262.464  15.8280273662   16.165818449  16.4677194373  16.7036819538
 262.964  15.8303901805  16.1679144561  16.4696559805  16.7055236937
 263.464  15.8327529949  16.1700104631  16.4715925237  16.7073654335
 263.964  15.8351158092  16.1721064702   16.473529067  16.7092071733
 264.464  15.8374786236  16.1742024773  16.4754656102  16.7110489132
 264.964  15.8398414379  16.1762984844  16.4774021534   16.712890653
 265.464  15.8422042523  16.1783944914  16.4793386967  16.7147323929
 265.964  15.8445670666  16.1804904985  16.4812752399  16.7165741327
 266.464   15.846929881  16.1825865056  16.4832117831  16.7184158725
 266.964  15.8492926953  16.1846825127  16.4851483264  16.7202576124
 267.464  15.8516555097  16.1867785197  16.4870848696  16.7220993522
 267.964   15.854018324  16.1888745268  16.4890214128  16.7239410921
 268.464  15.8563811384  16.1909705339   16.490957956  16.7257828319
 268.964  15.8587439527   16.193066541  16.4928944993  16.7276245717
 269.464  15.8611067671   16.195162548  16.4948310425  16.7294663116
 269.964  15.8634695814  16.1972585551  16.4967675857  16.7313080514
 270.464  15.8658323958  16.1993545622   16.498704129  16.7331497913
 270.964  15.8681952101  16.2014505693  16.5006406722  16.7349915311
 271.464  15.8705580245  16.2035465763  16.5025772154  16.7368332709
 271.964  15.8729208388  16.2056425834  16.5045137587  16.7386750108
 272.464  15.8752836532  16.2077385905  16.5064503019  16.7405167506
 272.964  15.8776464675  16.2098345976  16.5083868451  16.7423584905
 273.464  15.8800092819  16.2119306046  16.5103233884  16.7442002303
 273.964  15.8823720962  16.2140266117  16.5122599316  16.7460419701
 274.464  15.8847349106  16.2161226188  16.5141964748    16.74788371
 274.964  15.8870977249  16.2182186259  16.5161330181  16.7497254498
 275.464  15.8894605393  16.2203146329  16.5180695613  16.7515671897
 275.964  15.8918233536    16.22241064  16.5200061045  16.7534089295
 276.464   15.894186168  16.2245066471  16.5219426478  16.7552506694
 276.964  15.8965489823  16.2266026542   16.523879191  16.7570924092
 277.464  15.8989117967  16.2286986612  16.5258157342   16.758934149
 277.964   15.901274611  16.2307946683  16.5277522775  16.7607758889
 278.464  15.9036374254  16.2328906754  16.5296888207  16.7626176287
 278.964  15.9060002397  16.2349866825  16.5316253639  16.7644593686
 279.464  15.9083630541  16.2370826896  16.5335619071  16.7663011084
 279.964  15.9107258684  16.2391786966  16.5354984504  16.7681428482
 280.464  15.9130886828  16.2412747037  16.5374349936  16.7699845881
 280.964  15.9154514971  16.2433707108  16.5393715368  16.7718263279
 281.464  15.9178143115  16.2454667179  16.5413080801  16.7736680678
 281.964  15.9201771258  16.2475627249  16.5432446233  16.7755098076
 282.464  15.9225399402   16.249658732  16.5451811665  16.7773515474
 282.964  15.9249027545  16.2517547391  16.5471177098  16.7791932873
 283.464  15.9272655689  16.2538507462   16.549054253  16.7810350271
 283.964  15.9296283832  16.2559467532  16.5509907962   16.782876767
 284.464  15.9319911976  16.2580427603  16.5529273395  16.7847185068
 284.964  15.9343540119  16.2601387674  16.5548638827  16.7865602466
